ID_ESCOLA;REDE;VL_OBSERVADO_2023
12013633;Estadual;5.2
12013730;Estadual;6.5
12014001;Estadual;4.4
12014060;Estadual;6.1
12014354;Estadual;5.4
12014389;Estadual;6.7
12014508;Municipal;5.4
12019151;Municipal;6.3
12019348;Municipal;4.4
12020192;Estadual;5.4
12021245;Estadual;
12021601;Estadual;5.7
12021628;Estadual;7.1
12021644;Estadual;6.2
12021660;Estadual;5.8
12021687;Estadual;5.7
12021717;Estadual;4.2
12027359;Estadual;
12027839;Municipal;5.3
12027855;Municipal;
12027863;Municipal;5.2
12027871;Municipal;5.3
12027880;Municipal;6.6
12028576;Estadual;5.9
12028681;Estadual;5.8
12028690;Estadual;6.2
12028703;Estadual;6.2
12028754;Estadual;5.6
12029432;Municipal;5.9
12029572;Municipal;5.8
12029645;Municipal;6.2
12032468;Estadual;
12032808;Estadual;5.8
12033553;Estadual;5.8
12033804;Estadual;5.5
12043028;Municipal;5.4
12050229;Estadual;6.1
12051233;Estadual;5.9
12091235;Estadual;5.4
12091243;Estadual;
12003590;Estadual;
12003611;Municipal;
12003697;Municipal;4.3
12003760;Estadual;
12003832;Municipal;3.5
12003875;Municipal;5.1
12020893;Municipal;4.8
12025615;Municipal;5.8
12027120;Municipal;5.6
12028452;Municipal;5.1
12030104;Municipal;5.5
12007021;Municipal;
12029009;Municipal;2.9
12009997;Estadual;5.0
12011274;Estadual;6.2
12014400;Estadual;5.0
12014540;Municipal;
12014605;Estadual;
12014648;Municipal;5.5
12014770;Estadual;
12014915;Estadual;
12014923;Municipal;
12014931;Estadual;6.1
12015008;Estadual;
12015210;Estadual;7.5
12028932;Municipal;5.1
12031852;Estadual;
12056227;Municipal;6.3
12007412;Estadual;
12007510;Municipal;5.1
12007536;Estadual;
12007587;Municipal;
12007609;Municipal;7.0
12007625;Estadual;
12007684;Municipal;5.7
12007722;Municipal;6.1
12007820;Municipal;6.0
12008176;Municipal;4.9
12008389;Estadual;5.6
12025810;Municipal;
12025836;Estadual;6.2
12025941;Municipal;4.1
12029408;Municipal;5.2
12031720;Municipal;6.1
12005398;Estadual;4.1
12005401;Municipal;4.4
12005479;Municipal;5.3
12005657;Municipal;6.2
12005681;Estadual;5.8
12005770;Estadual;
12005860;Estadual;7.5
12005894;Estadual;
12006009;Municipal;
12006190;Estadual;
12006300;Estadual;
12006386;Municipal;3.4
12019720;Municipal;4.1
12025992;Municipal;
12026000;Municipal;5.1
12030066;Municipal;5.5
12017876;Estadual;5.1
12018007;Estadual;6.8
12018082;Municipal;6.1
12011460;Municipal;4.6
12015326;Estadual;
12015342;Estadual;4.9
12015350;Municipal;
12015750;Municipal;4.6
12018546;Municipal;4.1
12020869;Municipal;4.4
12022136;Municipal;
13012568;Estadual;
13012630;Municipal;
13012827;Municipal;
13012851;Municipal;4.4
13013033;Estadual;5.2
