CO_MUNICIPIO;REDE;VL_OBSERVADO_2023
4305355;Pública;5.0
4305371;Estadual;
4305371;Municipal;
4305371;Pública;
4305405;Estadual;4.7
4305405;Municipal;
4305405;Pública;
4305439;Estadual;
4305439;Municipal;
4305439;Pública;4.5
4305447;Estadual;5.4
4305447;Pública;5.3
4305454;Estadual;4.2
4305454;Municipal;3.6
4305454;Pública;3.7
4305504;Estadual;5.1
4305504;Pública;5.0
4305587;Municipal;5.4
4305587;Pública;4.3
4305603;Estadual;6.0
4305603;Municipal;
4305603;Pública;5.6
4305702;Estadual;5.6
4305702;Municipal;
4305702;Pública;5.0
4305801;Estadual;5.2
4305801;Municipal;5.1
4305801;Pública;5.1
4305835;Estadual;
4305835;Municipal;5.7
4305835;Pública;5.7
4305850;Municipal;
4305850;Pública;
4305871;Municipal;5.4
4305871;Pública;5.4
4305900;Estadual;4.8
4305900;Municipal;2.4
4305900;Pública;3.8
4305934;Estadual;
4305934;Municipal;6.5
4305934;Pública;6.5
4305959;Estadual;
4305959;Municipal;5.9
4305959;Pública;5.9
4305975;Estadual;
4305975;Municipal;5.4
4305975;Pública;5.4
4306007;Estadual;4.7
4306007;Municipal;5.9
4306007;Pública;5.5
4306056;Estadual;4.1
4306056;Pública;4.3
4306072;Estadual;5.1
4306072;Municipal;
4306072;Pública;5.1
4306106;Estadual;4.4
4306106;Municipal;4.3
4306106;Pública;4.4
4306130;Estadual;
4306130;Municipal;5.7
4306130;Pública;5.7
4306205;Estadual;
4306205;Municipal;4.8
4306205;Pública;5.2
4306304;Estadual;6.1
4306304;Pública;6.1
4306320;Municipal;5.5
4306320;Pública;5.5
4306353;Estadual;
4306353;Pública;
4306379;Estadual;3.1
4306379;Pública;3.5
4306403;Estadual;5.6
4306403;Municipal;5.7
4306403;Pública;5.7
4306429;Estadual;4.6
4306429;Pública;4.7
4306452;Estadual;6.2
4306452;Pública;6.2
4306502;Estadual;5.5
4306502;Municipal;4.3
4306502;Pública;4.5
4306551;Estadual;6.0
4306551;Pública;6.0
4306601;Estadual;4.6
4306601;Municipal;3.6
4306601;Pública;4.1
4306700;Estadual;4.5
4306700;Pública;4.5
4306734;Estadual;
4306734;Municipal;5.5
4306734;Pública;5.5
4306759;Estadual;6.3
4306759;Municipal;
4306759;Pública;6.4
4306767;Estadual;4.7
4306767;Municipal;4.3
4306767;Pública;4.3
4306809;Estadual;5.3
4306809;Municipal;5.7
4306809;Pública;5.5
4306908;Estadual;5.1
4306908;Municipal;3.3
4306908;Pública;4.3
4306924;Estadual;
4306924;Municipal;
4306924;Pública;
4306932;Estadual;4.5
4306932;Pública;4.4
4306957;Estadual;5.8
4306957;Municipal;
4306957;Pública;5.3
4306973;Estadual;3.8
4306973;Municipal;
4306973;Pública;3.5
4307005;Estadual;5.3
4307005;Municipal;5.4
4307005;Pública;5.3
4307054;Estadual;
4307054;Municipal;5.0
4307054;Pública;4.7
4307104;Estadual;
4307104;Municipal;
4307104;Pública;4.0
4307203;Estadual;5.2
4307203;Municipal;4.9
4307203;Pública;5.1
4307302;Estadual;5.2
4307302;Pública;5.2
4307401;Estadual;5.3
4307401;Municipal;4.4
4307401;Pública;4.7
4307450;Estadual;
4307450;Municipal;6.2
4307450;Pública;6.2
4307500;Estadual;5.1
4307500;Municipal;5.0
4307500;Pública;5.1
4307559;Estadual;5.2
4307559;Pública;5.2
4307609;Estadual;4.8
4307609;Municipal;5.4
4307609;Pública;5.4
4307708;Estadual;4.8
4307708;Municipal;5.2
4307708;Pública;5.2
4307807;Estadual;4.6
4307807;Municipal;5.2
4307807;Pública;4.9
4307815;Municipal;4.7
4307815;Pública;4.7
4307831;Estadual;3.7
4307831;Pública;3.9
4307864;Estadual;6.3
4307864;Pública;6.3
4307906;Estadual;5.5
4307906;Municipal;6.1
4307906;Pública;5.9
4308003;Estadual;4.7
4308003;Pública;4.7
4308052;Estadual;
4308052;Pública;
4308078;Municipal;5.0
4308078;Pública;5.0
4308102;Estadual;5.6
4308102;Municipal;6.3
4308102;Pública;5.9
4308201;Estadual;5.4
4308201;Municipal;5.6
4308201;Pública;5.5
4308250;Estadual;5.6
4308250;Pública;5.6
4308300;Estadual;4.8
4308300;Municipal;
4308300;Pública;4.6
4308409;Estadual;4.2
4308409;Municipal;5.2
4308409;Pública;4.6
4308433;Municipal;4.8
4308433;Pública;4.8
4308458;Estadual;6.5
4308458;Municipal;4.8
4308458;Pública;5.6
4308508;Estadual;5.8
4308508;Municipal;4.8
4308508;Pública;5.6
4308607;Estadual;4.9
4308607;Municipal;5.5
4308607;Pública;5.2
4308656;Estadual;5.5
4308656;Pública;5.6
4308706;Estadual;5.7
4308706;Municipal;5.7
4308706;Pública;5.7
4308805;Estadual;4.5
4308805;Pública;4.5
4308854;Estadual;5.7
4308854;Municipal;
4308854;Pública;5.7
4308904;Estadual;5.4
4308904;Municipal;6.0
4308904;Pública;5.6
4309001;Estadual;4.8
4309001;Municipal;4.6
4309001;Pública;4.7
4309050;Estadual;5.0
4309050;Municipal;5.5
4309050;Pública;5.4
4309100;Estadual;4.7
4309100;Municipal;5.4
4309100;Pública;5.2
4309126;Estadual;
4309126;Pública;
4309159;Estadual;4.5
4309159;Pública;4.6
4309209;Estadual;4.3
4309209;Municipal;4.4
4309209;Pública;4.3
4309258;Estadual;5.7
4309258;Pública;5.7
4309308;Estadual;4.8
4309308;Municipal;4.7
4309308;Pública;4.7
4309407;Estadual;5.2
4309407;Municipal;5.3
4309407;Pública;5.2
4309506;Estadual;5.2
4309506;Municipal;
4309506;Pública;5.4
4309555;Estadual;5.9
4309555;Municipal;5.8
4309555;Pública;5.9
4309571;Estadual;4.7
4309571;Pública;4.7
4309605;Estadual;
4309605;Municipal;5.6
4309605;Pública;5.6
4309654;Estadual;
4309654;Municipal;4.7
4309654;Pública;4.6
4309704;Estadual;4.3
4309704;Municipal;5.6
4309704;Pública;5.2
4309753;Estadual;5.4
4309753;Pública;5.2
4309803;Estadual;5.9
4309803;Municipal;5.7
4309803;Pública;5.8
4309902;Estadual;4.0
4309902;Municipal;
4309902;Pública;4.2
4309951;Estadual;5.3
4309951;Municipal;3.7
4309951;Pública;4.5
4310009;Estadual;5.0
4310009;Municipal;5.4
4310009;Pública;5.1
4310108;Estadual;5.1
4310108;Municipal;5.7
4310108;Pública;5.6
4310207;Estadual;5.2
4310207;Municipal;5.8
4310207;Pública;5.5
4310306;Estadual;5.0
4310306;Municipal;5.2
4310306;Pública;5.1
4310330;Estadual;
4310330;Municipal;4.7
4310330;Pública;4.7
4310363;Estadual;
4310363;Municipal;5.6
4310363;Pública;5.6
4310405;Estadual;4.6
4310405;Municipal;
4310405;Pública;4.3
4310413;Municipal;4.5
4310413;Pública;4.5
4310439;Estadual;5.2
4310439;Municipal;5.7
4310439;Pública;5.4
4310462;Municipal;6.1
4310462;Pública;6.1
4310504;Estadual;5.3
4310504;Pública;5.1
4310538;Municipal;4.6
4310538;Pública;4.6
4310553;Estadual;4.8
4310553;Municipal;
4310553;Pública;4.7
4310579;Estadual;
4310579;Municipal;5.6
4310579;Pública;5.6
4310603;Estadual;5.4
4310603;Municipal;3.9
4310603;Pública;4.7
4310652;Estadual;
4310652;Pública;
4310702;Estadual;6.7
4310702;Municipal;
4310702;Pública;6.8
4310751;Estadual;4.4
4310751;Pública;4.4
4310801;Estadual;
4310801;Municipal;6.0
4310801;Pública;6.0
4310850;Estadual;6.0
4310850;Municipal;5.2
4310850;Pública;5.5
4310876;Estadual;
4310876;Municipal;4.9
4310876;Pública;4.9
4310900;Estadual;5.4
4310900;Municipal;5.4
4310900;Pública;5.4
4311007;Estadual;5.1
4311007;Municipal;
4311007;Pública;4.1
4311106;Estadual;5.4
4311106;Municipal;4.6
4311106;Pública;5.0
4311122;Estadual;3.7
4311122;Municipal;
4311122;Pública;4.4
4311130;Estadual;4.6
4311130;Pública;4.7
4311155;Estadual;
4311155;Municipal;
4311155;Pública;4.6
4311205;Estadual;4.4
4311205;Municipal;4.1
4311205;Pública;4.2
4311239;Estadual;6.0
4311239;Pública;6.0
4311254;Estadual;5.8
4311254;Pública;5.5
4311270;Estadual;5.9
4311270;Pública;5.9
4311304;Estadual;4.8
4311304;Municipal;4.8
4311304;Pública;4.8
4311403;Estadual;5.2
4311403;Municipal;5.5
4311403;Pública;5.4
4311429;Estadual;4.7
4311429;Pública;4.6
4311502;Estadual;5.0
4311502;Municipal;3.1
4311502;Pública;4.1
4311601;Estadual;4.8
4311601;Pública;4.5
4311627;Estadual;5.0
4311627;Municipal;5.7
4311627;Pública;5.6
4311643;Estadual;5.5
4311643;Pública;5.5
4311700;Estadual;5.1
4311700;Municipal;5.2
4311700;Pública;5.1
4311718;Estadual;
4311718;Municipal;
4311718;Pública;4.3
4311734;Municipal;4.4
4311734;Pública;4.4
4311759;Estadual;4.8
4311759;Municipal;3.0
4311759;Pública;4.4
4311775;Estadual;4.8
4311775;Pública;4.8
4311791;Estadual;5.1
4311791;Pública;5.1
4311809;Estadual;5.7
4311809;Municipal;4.7
4311809;Pública;5.0
4311908;Estadual;
4311908;Municipal;5.0
4311908;Pública;5.0
4311981;Municipal;4.2
4311981;Pública;4.2
4312005;Estadual;6.3
4312005;Pública;6.3
4312054;Estadual;
4312054;Municipal;5.9
4312054;Pública;5.9
4312104;Estadual;4.9
4312104;Municipal;
4312104;Pública;4.9
4312138;Estadual;4.4
4312138;Pública;4.7
4312153;Estadual;6.4
4312153;Municipal;
4312153;Pública;6.3
4312179;Municipal;4.8
4312179;Pública;4.8
4312203;Estadual;6.1
4312203;Municipal;4.6
4312203;Pública;5.7
4312252;Estadual;3.5
4312252;Municipal;4.7
4312252;Pública;4.3
4312302;Estadual;4.5
4312302;Municipal;4.6
4312302;Pública;4.5
4312351;Estadual;
4312351;Pública;
4312377;Estadual;
4312377;Municipal;4.5
4312377;Pública;4.6
4312385;Estadual;
4312385;Pública;
4312401;Estadual;4.7
4312401;Municipal;4.7
4312401;Pública;4.7
4312427;Estadual;
4312427;Pública;
4312443;Estadual;6.1
4312443;Pública;6.1
4312450;Estadual;5.1
4312450;Municipal;5.2
4312450;Pública;5.2
4312476;Estadual;6.5
4312476;Municipal;5.4
4312476;Pública;5.9
4312500;Estadual;
4312500;Municipal;5.0
4312500;Pública;4.6
4312609;Estadual;
4312609;Municipal;
4312609;Pública;
4312617;Estadual;
4312617;Municipal;
4312617;Pública;4.7
4312625;Estadual;4.8
4312625;Pública;4.8
4312658;Estadual;5.3
4312658;Municipal;4.3
4312658;Pública;4.5
4312674;Estadual;4.9
4312674;Pública;4.9
4312708;Estadual;4.7
4312708;Municipal;4.3
4312708;Pública;4.6
4312757;Estadual;5.9
4312757;Municipal;
4312757;Pública;6.1
4312807;Estadual;5.0
4312807;Pública;5.0
4312906;Estadual;4.7
4312906;Municipal;5.3
4312906;Pública;5.0
4312955;Estadual;
4312955;Municipal;6.2
4312955;Pública;6.2
4313003;Estadual;6.3
4313003;Pública;6.3
4313011;Estadual;5.2
4313011;Pública;5.0
4313037;Estadual;4.9
4313037;Municipal;
4313037;Pública;4.7
4313060;Estadual;5.5
4313060;Municipal;5.0
4313060;Pública;5.2
4313086;Estadual;5.8
4313086;Pública;5.8
4313102;Estadual;6.3
4313102;Municipal;3.6
4313102;Pública;5.3
4313201;Estadual;5.6
4313201;Municipal;5.9
4313201;Pública;5.8
4313300;Estadual;5.3
4313300;Municipal;5.2
4313300;Pública;5.2
4313334;Estadual;
4313334;Municipal;4.6
4313334;Pública;4.7
4313359;Estadual;5.6
4313359;Pública;5.5
4313375;Estadual;4.1
4313375;Municipal;5.1
4313375;Pública;5.0
4313391;Estadual;
4313391;Pública;
4313409;Estadual;4.7
4313409;Municipal;5.1
4313409;Pública;4.8
4313425;Estadual;4.7
4313425;Pública;4.7
4313441;Estadual;5.2
4313441;Municipal;5.8
4313441;Pública;5.5
4313466;Estadual;5.3
4313466;Pública;5.3
4313490;Estadual;5.0
4313490;Pública;5.1
4313508;Estadual;4.8
4313508;Municipal;4.1
4313508;Pública;4.6
4313607;Estadual;5.6
4313607;Municipal;
4313607;Pública;5.7
4313656;Estadual;5.3
4313656;Municipal;
4313656;Pública;4.7
4313706;Estadual;5.0
4313706;Municipal;5.0
4313706;Pública;5.0
4313805;Estadual;5.7
4313805;Pública;5.8
4313904;Estadual;5.6
4313904;Municipal;5.3
4313904;Pública;5.4
4313953;Estadual;5.4
4313953;Municipal;3.9
4313953;Pública;4.4
4314001;Estadual;6.1
4314001;Municipal;5.2
4314001;Pública;5.9
4314027;Estadual;5.2
4314027;Municipal;
4314027;Pública;5.0
4314035;Municipal;5.5
4314035;Pública;5.5
4314050;Estadual;5.4
4314050;Municipal;4.7
4314050;Pública;4.8
4314068;Estadual;5.6
4314068;Pública;5.4
4314076;Estadual;6.0
4314076;Pública;5.9
4314100;Estadual;4.4
4314100;Municipal;4.6
4314100;Pública;4.5
4314134;Estadual;5.1
4314134;Pública;5.1
4314159;Estadual;5.6
4314159;Municipal;4.3
4314159;Pública;4.7
4314175;Municipal;3.3
4314175;Pública;3.3
4314209;Estadual;5.1
4314209;Municipal;
4314209;Pública;4.4
4314308;Estadual;
4314308;Municipal;5.5
4314308;Pública;5.6
4314407;Estadual;3.9
4314407;Municipal;4.0
4314407;Pública;4.0
4314423;Estadual;5.4
4314423;Municipal;6.6
4314423;Pública;6.2
4314456;Estadual;5.7
4314456;Pública;5.7
4314464;Estadual;5.1
4314464;Municipal;
4314464;Pública;5.1
4314472;Estadual;
4314472;Municipal;4.1
4314472;Pública;4.2
4314498;Estadual;5.8
4314498;Pública;5.8
4314506;Estadual;4.2
4314506;Municipal;3.9
4314506;Pública;4.0
4314548;Estadual;6.1
4314548;Pública;6.1
4314555;Estadual;5.6
4314555;Pública;5.7
4314605;Estadual;4.1
4314605;Municipal;3.7
4314605;Pública;4.0
4314704;Estadual;5.3
4314704;Municipal;5.4
4314704;Pública;5.4
4314753;Estadual;5.7
4314753;Pública;5.7
4314779;Municipal;
4314779;Pública;
4314787;Estadual;5.0
4314787;Pública;5.0
4314803;Estadual;4.4
4314803;Municipal;5.3
4314803;Pública;4.9
4314902;Federal;7.1
4314902;Estadual;4.1
4314902;Municipal;3.8
4314902;Pública;4.1
4315008;Estadual;5.2
4315008;Pública;5.4
4315057;Estadual;4.0
4315057;Pública;4.0
4315073;Estadual;
4315073;Pública;
4315107;Estadual;5.6
4315107;Pública;5.6
4315131;Estadual;
4315131;Pública;
4315149;Estadual;5.6
4315149;Pública;5.6
4315156;Estadual;4.9
4315156;Municipal;5.8
4315156;Pública;5.3
4315172;Estadual;4.6
4315172;Pública;4.6
4315206;Estadual;5.1
4315206;Pública;5.1
4315305;Estadual;4.6
4315305;Municipal;5.3
4315305;Pública;4.8
4315313;Estadual;4.0
4315313;Pública;3.9
4315321;Estadual;
4315321;Pública;
4315354;Estadual;5.4
4315354;Municipal;5.9
4315354;Pública;5.6
4315404;Estadual;4.0
4315404;Municipal;3.5
4315404;Pública;3.8
4315453;Estadual;5.4
4315453;Pública;5.4
4315503;Estadual;
4315503;Municipal;
4315503;Pública;4.9
4315552;Estadual;5.2
4315552;Pública;5.3
4315602;Estadual;3.9
4315602;Municipal;4.3
4315602;Pública;4.1
4315701;Estadual;4.6
4315701;Municipal;
4315701;Pública;4.6
4315750;Estadual;5.3
4315750;Municipal;4.8
4315750;Pública;5.1
4315800;Estadual;
4315800;Municipal;4.7
4315800;Pública;
4315909;Estadual;5.7
4315909;Municipal;4.4
4315909;Pública;5.2
4315958;Estadual;5.1
4315958;Pública;5.2
4316006;Estadual;5.7
4316006;Municipal;5.4
4316006;Pública;5.5
4316105;Estadual;5.4
4316105;Pública;5.4
4316204;Estadual;5.2
4316204;Municipal;5.8
4316204;Pública;5.6
4316303;Estadual;5.7
4316303;Pública;5.3
4316402;Estadual;3.9
4316402;Municipal;4.0
4316402;Pública;4.0
4316428;Estadual;5.2
4316428;Pública;5.2
4316436;Estadual;5.6
4316436;Municipal;
4316436;Pública;5.7
4316451;Estadual;4.4
4316451;Municipal;
4316451;Pública;4.0
4316477;Estadual;4.8
4316477;Pública;5.1
4316501;Estadual;5.2
4316501;Municipal;6.3
4316501;Pública;5.8
4316600;Estadual;6.0
4316600;Municipal;5.0
4316600;Pública;5.4
4316709;Estadual;4.3
4316709;Municipal;5.1
4316709;Pública;4.5
4316733;Municipal;5.7
4316733;Pública;5.7
4316758;Estadual;5.1
4316758;Pública;5.0
4316808;Estadual;5.3
4316808;Municipal;4.8
4316808;Pública;5.1
4316907;Federal;7.4
4316907;Estadual;4.3
4316907;Municipal;4.7
4316907;Pública;4.6
4316956;Estadual;5.6
4316956;Municipal;5.5
4316956;Pública;5.6
4316972;Municipal;4.6
4316972;Pública;4.5
4317004;Estadual;4.3
4317004;Municipal;2.6
4317004;Pública;3.5
4317103;Estadual;4.4
4317103;Municipal;3.9
4317103;Pública;4.2
4317202;Estadual;5.0
4317202;Municipal;5.6
4317202;Pública;5.3
4317251;Estadual;5.9
4317251;Pública;5.9
4317301;Estadual;5.1
4317301;Municipal;4.3
4317301;Pública;4.7
4317400;Estadual;5.2
4317400;Municipal;4.8
4317400;Pública;5.1
4317509;Estadual;4.8
4317509;Municipal;4.5
4317509;Pública;4.7
4317558;Estadual;4.9
4317558;Pública;4.9
4317608;Estadual;4.8
4317608;Municipal;5.2
4317608;Pública;5.1
4317707;Estadual;4.4
4317707;Municipal;3.8
4317707;Pública;4.1
4317756;Estadual;5.8
4317756;Pública;5.8
4317806;Estadual;5.0
4317806;Municipal;4.7
4317806;Pública;4.9
4317905;Estadual;5.5
4317905;Municipal;5.2
4317905;Pública;5.3
4317954;Estadual;6.1
4317954;Pública;6.1
4318002;Estadual;4.7
4318002;Municipal;4.4
4318002;Pública;4.6
4318051;Estadual;5.0
4318051;Pública;5.0
4318101;Estadual;5.1
4318101;Municipal;4.3
4318101;Pública;4.6
4318200;Estadual;4.5
4318200;Municipal;4.6
4318200;Pública;4.5
4318309;Estadual;4.1
4318309;Municipal;4.3
4318309;Pública;4.2
4318408;Estadual;4.2
4318408;Municipal;
4318408;Pública;4.3
4318424;Estadual;6.0
4318424;Municipal;4.7
4318424;Pública;5.4
4318432;Estadual;
4318432;Pública;
4318440;Estadual;5.3
4318440;Pública;5.3
4318457;Estadual;
4318457;Municipal;
4318457;Pública;
4318465;Estadual;4.8
4318465;Pública;4.6
4318481;Estadual;5.2
4318481;Municipal;6.1
4318481;Pública;5.7
4318499;Estadual;
4318499;Municipal;5.9
4318499;Pública;5.9
4318507;Estadual;4.2
4318507;Municipal;4.1
4318507;Pública;4.1
4318606;Estadual;6.1
4318606;Municipal;5.3
4318606;Pública;5.8
4318614;Municipal;5.0
4318614;Pública;5.2
4318622;Estadual;
4318622;Municipal;
4318622;Pública;
4318705;Estadual;4.5
4318705;Municipal;4.5
4318705;Pública;4.5
4318804;Estadual;4.5
4318804;Municipal;5.1
4318804;Pública;4.8
4318903;Estadual;5.3
4318903;Municipal;4.3
4318903;Pública;5.0
4319000;Estadual;5.3
4319000;Municipal;4.9
4319000;Pública;5.1
4319109;Estadual;5.2
4319109;Municipal;6.2
4319109;Pública;5.8
4319125;Estadual;3.5
4319125;Pública;3.5
4319158;Estadual;4.9
4319158;Municipal;5.5
4319158;Pública;5.2
4319208;Estadual;5.7
4319208;Municipal;
4319208;Pública;4.9
4319307;Estadual;
4319307;Municipal;5.0
4319307;Pública;5.0
4319356;Estadual;4.4
4319356;Municipal;
4319356;Pública;4.4
4319364;Estadual;
4319364;Pública;
4319372;Estadual;6.5
4319372;Pública;6.5
4319406;Estadual;5.4
4319406;Municipal;4.6
4319406;Pública;5.1
4319505;Estadual;4.9
4319505;Municipal;
4319505;Pública;4.7
4319604;Estadual;4.5
4319604;Municipal;5.1
4319604;Pública;4.9
4319703;Estadual;6.8
4319703;Municipal;6.0
4319703;Pública;6.4
4319711;Estadual;5.8
4319711;Pública;5.8
4319737;Municipal;4.5
4319737;Pública;4.0
4319752;Estadual;
4319752;Municipal;6.9
4319752;Pública;5.8
4319802;Estadual;4.5
4319802;Municipal;3.9
4319802;Pública;4.3
4319901;Estadual;5.2
4319901;Municipal;5.5
4319901;Pública;5.4
4320008;Estadual;4.9
4320008;Municipal;4.9
4320008;Pública;4.9
4320107;Estadual;4.9
4320107;Municipal;5.2
4320107;Pública;5.2
4320206;Estadual;5.4
4320206;Municipal;4.9
4320206;Pública;5.3
4320230;Estadual;
4320230;Municipal;3.7
4320230;Pública;3.7
4320263;Estadual;
4320263;Pública;
4320305;Estadual;5.1
4320305;Pública;5.2
4320321;Estadual;4.7
4320321;Pública;4.7
4320354;Estadual;
4320354;Pública;
4320404;Estadual;5.6
4320404;Municipal;5.1
4320404;Pública;5.3
4320453;Estadual;4.6
4320453;Pública;4.6
4320503;Estadual;
4320503;Municipal;5.0
4320503;Pública;5.0
4320552;Estadual;4.7
4320552;Municipal;5.2
4320552;Pública;4.8
4320578;Estadual;5.4
4320578;Pública;5.4
4320602;Estadual;6.6
4320602;Pública;6.6
4320651;Estadual;
4320651;Pública;
4320677;Estadual;
4320677;Municipal;5.0
4320677;Pública;5.0
4320701;Estadual;5.5
4320701;Municipal;4.9
4320701;Pública;5.2
4320800;Estadual;5.0
4320800;Municipal;4.8
4320800;Pública;5.0
4320859;Estadual;4.5
4320859;Pública;4.6
4320909;Estadual;5.3
4320909;Municipal;5.4
4320909;Pública;5.4
4321006;Estadual;5.5
4321006;Municipal;5.1
4321006;Pública;5.3
4321105;Estadual;4.2
4321105;Municipal;4.5
4321105;Pública;4.3
4321204;Estadual;4.6
4321204;Municipal;5.2
4321204;Pública;5.0
4321303;Estadual;5.4
4321303;Municipal;4.7
4321303;Pública;5.2
4321329;Estadual;4.9
4321329;Municipal;6.1
4321329;Pública;5.5
4321352;Estadual;4.9
4321352;Municipal;3.5
4321352;Pública;4.4
4321402;Estadual;4.6
4321402;Municipal;5.1
4321402;Pública;4.8
4321436;Estadual;4.7
4321436;Municipal;4.5
4321436;Pública;4.6
4321451;Estadual;5.3
4321451;Municipal;5.3
4321451;Pública;5.3
4321469;Municipal;5.2
4321469;Pública;5.2
4321477;Estadual;5.7
4321477;Pública;5.7
4321493;Estadual;5.2
4321493;Pública;5.2
4321501;Estadual;5.2
4321501;Municipal;4.7
4321501;Pública;5.1
4321600;Estadual;5.2
4321600;Municipal;5.0
4321600;Pública;5.0
4321626;Estadual;6.4
4321626;Municipal;
4321626;Pública;6.4
4321634;Estadual;6.0
4321634;Pública;6.0
4321667;Estadual;5.4
4321667;Municipal;5.1
4321667;Pública;5.3
4321709;Estadual;
4321709;Municipal;5.2
4321709;Pública;5.2
4321808;Estadual;4.9
4321808;Municipal;5.0
4321808;Pública;4.9
4321832;Estadual;5.3
4321832;Pública;4.6
4321857;Estadual;4.3
4321857;Municipal;4.9
4321857;Pública;4.6
4321907;Estadual;4.6
4321907;Municipal;5.5
4321907;Pública;5.1
4321956;Estadual;
4321956;Municipal;5.1
4321956;Pública;5.1
4322004;Estadual;4.6
4322004;Municipal;5.4
4322004;Pública;5.2
4322103;Estadual;5.9
4322103;Municipal;
4322103;Pública;5.7
4322152;Estadual;5.3
4322152;Pública;4.9
4322186;Estadual;6.5
4322186;Municipal;
4322186;Pública;6.7
4322202;Estadual;3.9
4322202;Municipal;4.5
4322202;Pública;4.2
4322251;Municipal;5.5
4322251;Pública;5.5
4322301;Estadual;4.4
4322301;Pública;4.4
4322327;Municipal;4.7
4322327;Pública;4.7
4322343;Estadual;4.7
4322343;Pública;4.7
4322350;Estadual;
4322350;Pública;
4322376;Estadual;4.8
4322376;Pública;4.7
4322400;Estadual;4.3
4322400;Municipal;4.5
4322400;Pública;4.4
4322509;Estadual;5.1
4322509;Municipal;4.5
4322509;Pública;4.9
4322525;Estadual;5.2
4322525;Pública;5.2
4322533;Estadual;5.0
4322533;Municipal;3.6
4322533;Pública;4.5
4322541;Estadual;4.8
4322541;Municipal;5.0
4322541;Pública;5.0
4322558;Estadual;
4322558;Pública;
4322608;Estadual;5.4
4322608;Municipal;5.4
4322608;Pública;5.4
4322707;Estadual;5.6
4322707;Municipal;4.1
4322707;Pública;5.0
4322806;Estadual;
4322806;Municipal;5.9
4322806;Pública;5.9
4322855;Estadual;5.1
4322855;Pública;5.1
4322905;Estadual;4.8
4322905;Municipal;6.1
4322905;Pública;5.5
4323002;Estadual;4.1
4323002;Municipal;4.4
4323002;Pública;4.3
4323101;Estadual;4.0
4323101;Municipal;4.5
4323101;Pública;4.2
4323200;Estadual;5.0
4323200;Municipal;5.9
4323200;Pública;5.2
4323309;Estadual;
4323309;Municipal;5.9
4323309;Pública;5.9
4323358;Estadual;
4323358;Municipal;4.6
4323358;Pública;4.6
4323408;Estadual;4.6
4323408;Municipal;
4323408;Pública;5.3
4323457;Estadual;4.7
4323457;Municipal;4.6
4323457;Pública;4.6
4323507;Estadual;5.7
4323507;Municipal;
4323507;Pública;5.7
4323606;Estadual;5.2
4323606;Pública;5.2
4323705;Estadual;
4323705;Municipal;4.9
4323705;Pública;4.9
4323754;Estadual;6.2
4323754;Pública;6.0
4323770;Municipal;5.8
4323770;Pública;5.8
4323804;Municipal;4.6
4323804;Pública;4.6
5000203;Estadual;4.7
5000203;Municipal;
5000203;Pública;4.7
5000252;Estadual;4.7
5000252;Municipal;
5000252;Pública;5.3
5000609;Estadual;5.3
5000609;Municipal;4.0
5000609;Pública;4.9
5000708;Estadual;4.4
5000708;Municipal;
5000708;Pública;4.4
5000807;Estadual;4.8
5000807;Pública;4.8
5000856;Estadual;5.4
5000856;Pública;5.4
5000906;Estadual;4.5
5000906;Municipal;
5000906;Pública;4.5
5001003;Estadual;4.6
5001003;Pública;4.6
5001102;Estadual;4.5
5001102;Municipal;4.4
5001102;Pública;4.5
5001243;Estadual;4.5
5001243;Municipal;
5001243;Pública;4.5
5001508;Estadual;
5001508;Municipal;
5001508;Pública;
5001904;Estadual;5.3
5001904;Municipal;
5001904;Pública;5.3
5002001;Estadual;5.3
5002001;Pública;5.3
5002100;Estadual;4.6
5002100;Municipal;
5002100;Pública;4.6
5002159;Estadual;4.1
5002159;Municipal;
5002159;Pública;4.2
5002209;Estadual;4.2
5002209;Municipal;
5002209;Pública;4.2
5002308;Estadual;
5002308;Municipal;4.0
5002308;Pública;4.3
5002407;Estadual;4.7
5002407;Municipal;3.8
5002407;Pública;4.3
5002605;Estadual;4.5
5002605;Municipal;
5002605;Pública;4.4
5002704;Federal;7.3
5002704;Estadual;4.7
5002704;Municipal;4.8
5002704;Pública;4.8
5002803;Estadual;4.4
5002803;Municipal;4.3
5002803;Pública;4.3
5002902;Estadual;4.4
5002902;Municipal;4.8
5002902;Pública;4.6
5002951;Estadual;4.8
5002951;Municipal;5.0
5002951;Pública;5.0
5003108;Estadual;4.9
5003108;Municipal;
5003108;Pública;4.7
5003157;Estadual;4.4
5003157;Municipal;
5003157;Pública;4.2
5003207;Estadual;4.2
5003207;Municipal;4.7
5003207;Pública;4.1
5003256;Estadual;5.2
5003256;Municipal;4.9
5003256;Pública;5.0
5003306;Estadual;4.9
5003306;Municipal;5.4
5003306;Pública;4.9
5003454;Estadual;4.6
5003454;Municipal;
5003454;Pública;4.6
5003488;Estadual;4.4
5003488;Municipal;4.3
5003488;Pública;4.3
5003504;Estadual;4.2
5003504;Municipal;
5003504;Pública;4.2
5003702;Estadual;4.5
5003702;Municipal;4.1
5003702;Pública;4.3
5003751;Estadual;4.6
5003751;Municipal;
5003751;Pública;4.2
5003801;Estadual;5.1
5003801;Pública;5.1
5003900;Estadual;5.2
5003900;Pública;5.2
5004007;Estadual;5.1
5004007;Pública;5.1
5004106;Estadual;4.4
5004106;Municipal;
5004106;Pública;4.4
