CO_MUNICIPIO;REDE;VL_OBSERVADO_2023
3158607;Municipal;5.5
3158607;Pública;5.5
3158706;Municipal;5.5
3158706;Pública;5.5
3158805;Municipal;6.1
3158805;Pública;6.1
3158904;Estadual;
3158904;Municipal;5.9
3158904;Pública;5.9
3158953;Estadual;
3158953;Municipal;6.2
3158953;Pública;6.2
3159001;Estadual;
3159001;Municipal;6.0
3159001;Pública;6.0
3159100;Estadual;
3159100;Municipal;6.8
3159100;Pública;6.8
3159209;Estadual;
3159209;Municipal;6.8
3159209;Pública;6.8
3159308;Municipal;5.0
3159308;Pública;5.0
3159357;Municipal;6.2
3159357;Pública;6.2
3159407;Estadual;
3159407;Municipal;
3159407;Pública;
3159506;Estadual;
3159506;Municipal;5.9
3159506;Pública;5.9
3159605;Estadual;7.6
3159605;Municipal;6.4
3159605;Pública;6.8
3159704;Estadual;
3159704;Municipal;6.2
3159704;Pública;6.2
3159803;Estadual;6.4
3159803;Municipal;5.7
3159803;Pública;6.0
3159902;Estadual;
3159902;Municipal;5.8
3159902;Pública;5.8
3160009;Municipal;5.9
3160009;Pública;5.9
3160108;Municipal;6.7
3160108;Pública;6.7
3160207;Estadual;
3160207;Municipal;5.2
3160207;Pública;5.2
3160306;Estadual;
3160306;Municipal;5.5
3160306;Pública;5.5
3160405;Estadual;
3160405;Municipal;6.7
3160405;Pública;6.7
3160454;Estadual;
3160454;Municipal;5.5
3160454;Pública;5.5
3160504;Estadual;
3160504;Municipal;7.2
3160504;Pública;7.2
3160603;Municipal;5.8
3160603;Pública;5.8
3160702;Estadual;5.9
3160702;Municipal;5.0
3160702;Pública;5.6
3160801;Municipal;5.4
3160801;Pública;5.4
3160900;Municipal;6.5
3160900;Pública;6.5
3160959;Municipal;7.4
3160959;Pública;7.4
3161007;Estadual;
3161007;Municipal;6.7
3161007;Pública;6.7
3161056;Municipal;5.6
3161056;Pública;5.6
3161106;Estadual;5.2
3161106;Municipal;5.7
3161106;Pública;5.5
3161205;Municipal;5.8
3161205;Pública;5.8
3161304;Municipal;5.7
3161304;Pública;5.7
3161403;Municipal;6.6
3161403;Pública;6.6
3161502;Estadual;6.3
3161502;Municipal;6.2
3161502;Pública;6.2
3161601;Estadual;
3161601;Municipal;6.4
3161601;Pública;6.4
3161650;Municipal;
3161650;Pública;
3161700;Estadual;7.0
3161700;Municipal;6.3
3161700;Pública;6.6
3161809;Estadual;
3161809;Municipal;6.7
3161809;Pública;6.7
3161908;Estadual;
3161908;Municipal;7.2
3161908;Pública;7.2
3162005;Estadual;4.9
3162005;Municipal;6.0
3162005;Pública;5.9
3162104;Estadual;6.4
3162104;Municipal;6.1
3162104;Pública;6.1
3162203;Municipal;7.0
3162203;Pública;7.0
3162252;Estadual;
3162252;Municipal;5.9
3162252;Pública;5.9
3162302;Municipal;5.9
3162302;Pública;5.9
3162401;Estadual;
3162401;Municipal;6.3
3162401;Pública;6.3
3162450;Municipal;4.2
3162450;Pública;4.9
3162500;Estadual;7.1
3162500;Municipal;6.0
3162500;Pública;6.6
3162559;Estadual;
3162559;Municipal;5.8
3162559;Pública;5.8
3162575;Municipal;5.8
3162575;Pública;5.8
3162609;Estadual;
3162609;Municipal;6.0
3162609;Pública;6.0
3162658;Estadual;
3162658;Municipal;
3162658;Pública;
3162708;Estadual;7.4
3162708;Municipal;6.3
3162708;Pública;7.0
3162807;Estadual;
3162807;Municipal;5.7
3162807;Pública;5.7
3162906;Estadual;
3162906;Municipal;6.0
3162906;Pública;6.0
3162922;Estadual;
3162922;Municipal;5.5
3162922;Pública;5.5
3162948;Estadual;
3162948;Municipal;7.4
3162948;Pública;7.4
3162955;Municipal;6.3
3162955;Pública;6.3
3163003;Estadual;
3163003;Municipal;5.7
3163003;Pública;5.7
3163102;Municipal;5.5
3163102;Pública;5.5
3163201;Municipal;6.5
3163201;Pública;6.5
3163300;Estadual;6.1
3163300;Municipal;5.2
3163300;Pública;5.6
3163409;Estadual;
3163409;Municipal;5.8
3163409;Pública;5.8
3163508;Estadual;
3163508;Municipal;5.9
3163508;Pública;5.9
3163607;Municipal;6.1
3163607;Pública;6.1
3163706;Estadual;6.7
3163706;Municipal;6.9
3163706;Pública;6.9
3163805;Estadual;
3163805;Municipal;6.2
3163805;Pública;6.2
3163904;Municipal;7.4
3163904;Pública;7.4
3164001;Estadual;
3164001;Municipal;5.9
3164001;Pública;5.9
3164100;Estadual;6.9
3164100;Municipal;6.3
3164100;Pública;6.3
3164209;Municipal;6.0
3164209;Pública;6.0
3164308;Municipal;6.7
3164308;Pública;6.7
3164407;Municipal;6.8
3164407;Pública;6.8
3164431;Municipal;6.5
3164431;Pública;6.5
3164472;Municipal;5.9
3164472;Pública;5.9
3164506;Estadual;5.9
3164506;Pública;5.9
3164605;Municipal;5.9
3164605;Pública;5.9
3164704;Estadual;
3164704;Municipal;6.4
3164704;Pública;6.4
3164803;Estadual;
3164803;Municipal;6.1
3164803;Pública;6.1
3164902;Municipal;6.1
3164902;Pública;6.1
3165008;Estadual;6.1
3165008;Municipal;7.2
3165008;Pública;6.7
3165107;Municipal;5.6
3165107;Pública;5.6
3165206;Estadual;6.9
3165206;Municipal;6.3
3165206;Pública;6.4
3165305;Municipal;6.2
3165305;Pública;6.2
3165404;Municipal;6.4
3165404;Pública;6.4
3165503;Estadual;
3165503;Municipal;6.6
3165503;Pública;6.6
3165537;Municipal;6.5
3165537;Pública;6.5
3165552;Estadual;5.7
3165552;Pública;5.7
3165560;Municipal;5.8
3165560;Pública;5.8
3165578;Estadual;5.4
3165578;Municipal;5.7
3165578;Pública;5.5
3165602;Municipal;5.0
3165602;Pública;5.0
3165701;Municipal;7.2
3165701;Pública;7.2
3165800;Municipal;6.8
3165800;Pública;6.8
3165909;Estadual;
3165909;Municipal;6.1
3165909;Pública;6.1
3166006;Estadual;
3166006;Municipal;6.8
3166006;Pública;6.8
3166105;Municipal;5.6
3166105;Pública;5.6
3166204;Estadual;6.9
3166204;Municipal;
3166204;Pública;6.9
3166303;Municipal;6.3
3166303;Pública;6.3
3166402;Municipal;6.6
3166402;Pública;6.6
3166501;Estadual;6.3
3166501;Municipal;
3166501;Pública;6.3
3166600;Municipal;6.1
3166600;Pública;6.1
3166709;Estadual;4.7
3166709;Municipal;5.9
3166709;Pública;5.2
3166808;Estadual;
3166808;Municipal;6.4
3166808;Pública;6.4
3166907;Municipal;6.3
3166907;Pública;6.3
3166956;Estadual;
3166956;Municipal;6.3
3166956;Pública;6.3
3167004;Estadual;
3167004;Municipal;6.0
3167004;Pública;6.0
3167103;Estadual;6.0
3167103;Pública;6.0
3167202;Estadual;6.2
3167202;Municipal;5.4
3167202;Pública;5.9
3167301;Municipal;7.1
3167301;Pública;7.1
3167400;Municipal;6.5
3167400;Pública;6.5
3167509;Municipal;4.5
3167509;Pública;4.5
3167608;Estadual;5.5
3167608;Municipal;5.9
3167608;Pública;5.7
3167707;Estadual;
3167707;Municipal;6.1
3167707;Pública;6.1
3167806;Municipal;6.8
3167806;Pública;6.8
3167905;Municipal;5.6
3167905;Pública;5.6
3168002;Estadual;6.3
3168002;Municipal;6.4
3168002;Pública;6.4
3168051;Municipal;6.8
3168051;Pública;6.8
3168101;Municipal;5.8
3168101;Pública;5.8
3168200;Municipal;5.7
3168200;Pública;5.7
3168309;Municipal;6.1
3168309;Pública;6.1
3168408;Estadual;6.1
3168408;Municipal;7.0
3168408;Pública;6.3
3168507;Estadual;5.6
3168507;Municipal;6.6
3168507;Pública;6.3
3168606;Estadual;5.6
3168606;Municipal;5.8
3168606;Pública;5.7
3168705;Estadual;7.0
3168705;Municipal;6.2
3168705;Pública;6.6
3168804;Municipal;6.0
3168804;Pública;6.0
3168903;Estadual;
3168903;Municipal;6.5
3168903;Pública;6.5
3169000;Estadual;
3169000;Municipal;6.4
3169000;Pública;6.4
3169059;Municipal;6.7
3169059;Pública;6.7
3169109;Municipal;6.1
3169109;Pública;6.1
3169208;Estadual;
3169208;Municipal;6.6
3169208;Pública;6.6
3169307;Estadual;
3169307;Municipal;6.1
3169307;Pública;6.1
3169356;Estadual;8.2
3169356;Municipal;6.1
3169356;Pública;6.2
3169406;Estadual;6.4
3169406;Municipal;6.1
3169406;Pública;6.1
3169505;Estadual;
3169505;Municipal;5.6
3169505;Pública;5.6
3169604;Estadual;
3169604;Municipal;5.7
3169604;Pública;5.7
3169703;Estadual;7.0
3169703;Municipal;6.0
3169703;Pública;6.7
3169802;Municipal;5.8
3169802;Pública;5.8
3169901;Estadual;6.8
3169901;Municipal;6.9
3169901;Pública;6.9
3170008;Estadual;5.5
3170008;Municipal;5.1
3170008;Pública;5.2
3170057;Estadual;6.2
3170057;Municipal;6.4
3170057;Pública;6.4
3170107;Estadual;6.0
3170107;Municipal;5.6
3170107;Pública;5.7
3170206;Federal;6.4
3170206;Estadual;6.5
3170206;Municipal;5.8
3170206;Pública;6.0
3170305;Municipal;4.9
3170305;Pública;4.9
3170404;Estadual;6.2
3170404;Municipal;5.7
3170404;Pública;6.0
3170438;Municipal;5.6
3170438;Pública;5.6
3170479;Municipal;6.0
3170479;Pública;6.0
3170503;Estadual;5.1
3170503;Municipal;
3170503;Pública;5.1
3170529;Estadual;
3170529;Municipal;5.6
3170529;Pública;5.6
3170578;Estadual;
3170578;Municipal;5.9
3170578;Pública;5.9
3170602;Municipal;6.7
3170602;Pública;6.7
3170651;Municipal;7.0
3170651;Pública;7.0
3170701;Estadual;6.2
3170701;Municipal;5.9
3170701;Pública;5.9
3170750;Estadual;
3170750;Municipal;6.1
3170750;Pública;6.1
3170800;Estadual;
3170800;Municipal;5.7
3170800;Pública;5.7
3170909;Estadual;6.1
3170909;Municipal;5.4
3170909;Pública;6.0
3171006;Estadual;6.7
3171006;Municipal;6.4
3171006;Pública;6.6
3171030;Estadual;5.2
3171030;Municipal;
3171030;Pública;5.2
3171071;Estadual;
3171071;Municipal;6.7
3171071;Pública;6.7
3171105;Municipal;5.6
3171105;Pública;5.6
3171154;Municipal;6.1
3171154;Pública;6.1
3171204;Estadual;8.2
3171204;Municipal;5.9
3171204;Pública;5.9
3171303;Estadual;6.4
3171303;Municipal;6.2
3171303;Pública;6.3
3171402;Municipal;6.5
3171402;Pública;6.5
3171501;Municipal;5.2
3171501;Pública;5.2
3171600;Estadual;
3171600;Municipal;6.3
3171600;Pública;6.3
3171709;Estadual;
3171709;Municipal;7.0
3171709;Pública;7.0
3171808;Estadual;
3171808;Municipal;5.9
3171808;Pública;5.9
3171907;Estadual;
3171907;Municipal;6.3
3171907;Pública;6.3
3172004;Estadual;6.7
3172004;Municipal;6.2
3172004;Pública;6.6
3172103;Estadual;
3172103;Municipal;5.5
3172103;Pública;5.5
3172202;Municipal;
3172202;Pública;
3200102;Estadual;6.9
3200102;Municipal;6.8
3200102;Pública;6.8
3200136;Municipal;6.7
3200136;Pública;6.7
3200169;Estadual;
3200169;Municipal;6.6
3200169;Pública;6.6
3200201;Estadual;7.0
3200201;Municipal;5.8
3200201;Pública;6.1
3200300;Estadual;
3200300;Municipal;6.7
3200300;Pública;6.7
3200359;Municipal;6.4
3200359;Pública;6.4
3200409;Municipal;6.9
3200409;Pública;6.9
3200508;Municipal;5.1
3200508;Pública;5.1
3200607;Estadual;
3200607;Municipal;6.3
3200607;Pública;6.3
3200706;Municipal;6.5
3200706;Pública;6.5
3200805;Estadual;
3200805;Municipal;5.7
3200805;Pública;5.7
3200904;Estadual;6.3
3200904;Municipal;6.8
3200904;Pública;6.7
3201001;Estadual;7.4
3201001;Municipal;6.4
3201001;Pública;6.6
3201100;Estadual;
3201100;Municipal;6.1
3201100;Pública;6.1
3201159;Estadual;
3201159;Municipal;6.7
3201159;Pública;6.7
3201209;Estadual;6.1
3201209;Municipal;5.9
3201209;Pública;5.9
3201308;Estadual;5.9
3201308;Municipal;5.7
3201308;Pública;5.7
3201407;Estadual;
3201407;Municipal;6.4
3201407;Pública;6.4
3201506;Estadual;6.8
3201506;Municipal;6.2
3201506;Pública;6.2
3201605;Estadual;6.9
3201605;Municipal;6.1
3201605;Pública;6.2
3201704;Municipal;6.9
3201704;Pública;6.9
3201803;Estadual;
3201803;Municipal;6.1
3201803;Pública;6.1
3201902;Estadual;7.2
3201902;Municipal;6.7
3201902;Pública;6.9
3202009;Estadual;
3202009;Municipal;6.3
3202009;Pública;6.3
3202108;Estadual;6.0
3202108;Municipal;6.7
3202108;Pública;6.5
3202207;Estadual;
3202207;Municipal;5.7
3202207;Pública;5.7
3202256;Estadual;6.2
3202256;Municipal;6.5
3202256;Pública;6.4
3202306;Estadual;
3202306;Municipal;6.3
3202306;Pública;6.3
3202405;Estadual;
3202405;Municipal;6.3
3202405;Pública;6.3
3202454;Estadual;
3202454;Municipal;5.6
3202454;Pública;5.6
3202504;Estadual;
3202504;Municipal;5.9
3202504;Pública;6.0
3202553;Estadual;5.9
3202553;Municipal;5.7
3202553;Pública;5.8
3202603;Estadual;
3202603;Municipal;6.8
3202603;Pública;6.8
3202652;Estadual;
3202652;Municipal;5.9
3202652;Pública;5.9
3202702;Estadual;
3202702;Municipal;6.9
3202702;Pública;6.9
3202801;Estadual;
3202801;Municipal;6.0
3202801;Pública;6.0
3202900;Estadual;
3202900;Municipal;7.5
3202900;Pública;7.5
3203007;Estadual;7.2
3203007;Municipal;5.8
3203007;Pública;5.9
3203056;Municipal;6.1
3203056;Pública;6.1
3203106;Estadual;
3203106;Municipal;6.2
3203106;Pública;6.2
3203130;Municipal;6.5
3203130;Pública;6.5
3203163;Estadual;8.0
3203163;Municipal;6.8
3203163;Pública;7.1
3203205;Estadual;5.7
3203205;Municipal;6.1
3203205;Pública;6.1
3203304;Estadual;
3203304;Municipal;7.7
3203304;Pública;7.7
3203320;Estadual;
3203320;Municipal;6.2
3203320;Pública;6.2
3203346;Municipal;6.9
3203346;Pública;6.9
3203353;Municipal;6.9
3203353;Pública;6.9
3203403;Estadual;
3203403;Municipal;6.6
3203403;Pública;6.6
3203502;Estadual;
3203502;Municipal;5.8
3203502;Pública;5.8
3203601;Municipal;6.0
3203601;Pública;6.0
3203700;Estadual;6.9
3203700;Municipal;7.1
3203700;Pública;7.1
3203809;Estadual;
3203809;Municipal;6.3
3203809;Pública;6.3
3203908;Estadual;6.1
3203908;Municipal;7.1
3203908;Pública;7.1
3204005;Estadual;5.8
3204005;Municipal;6.0
3204005;Pública;5.9
3204054;Estadual;5.6
3204054;Municipal;5.9
3204054;Pública;5.9
3204104;Estadual;7.0
3204104;Municipal;6.3
3204104;Pública;6.4
3204203;Municipal;6.5
3204203;Pública;6.5
3204252;Estadual;
3204252;Municipal;6.0
3204252;Pública;5.9
3204302;Estadual;
3204302;Municipal;5.5
3204302;Pública;5.5
3204351;Municipal;5.9
3204351;Pública;5.9
3204401;Municipal;6.4
3204401;Pública;6.4
3204500;Estadual;
3204500;Municipal;5.8
3204500;Pública;5.8
3204559;Estadual;6.9
3204559;Municipal;6.3
3204559;Pública;6.7
3204609;Estadual;6.8
3204609;Municipal;7.1
3204609;Pública;7.1
3204658;Estadual;
3204658;Municipal;6.4
3204658;Pública;6.4
3204708;Estadual;
3204708;Municipal;6.6
3204708;Pública;6.6
3204807;Municipal;5.6
3204807;Pública;5.6
3204906;Estadual;6.7
3204906;Municipal;5.4
3204906;Pública;5.6
3204955;Estadual;6.6
3204955;Municipal;7.3
3204955;Pública;7.0
3205002;Estadual;6.2
3205002;Municipal;5.5
3205002;Pública;5.6
3205010;Estadual;
3205010;Municipal;5.6
3205010;Pública;5.6
3205036;Estadual;
3205036;Municipal;6.1
3205036;Pública;6.1
3205069;Estadual;7.5
3205069;Municipal;6.5
3205069;Pública;7.0
3205101;Estadual;
3205101;Municipal;6.3
3205101;Pública;6.3
3205150;Municipal;6.7
3205150;Pública;6.7
3205176;Estadual;6.6
3205176;Municipal;6.3
3205176;Pública;6.4
3205200;Estadual;
3205200;Municipal;6.1
3205200;Pública;6.1
3205309;Estadual;
3205309;Municipal;6.1
3205309;Pública;6.1
3300100;Estadual;
3300100;Municipal;5.7
3300100;Pública;5.7
3300159;Estadual;
3300159;Municipal;5.8
3300159;Pública;5.8
3300209;Estadual;
3300209;Municipal;5.5
3300209;Pública;5.5
3300225;Municipal;6.0
3300225;Pública;6.0
3300233;Municipal;5.5
3300233;Pública;5.5
3300258;Estadual;
3300258;Municipal;5.0
3300258;Pública;5.0
3300308;Estadual;
3300308;Municipal;5.1
3300308;Pública;5.1
3300407;Estadual;
3300407;Municipal;5.9
3300407;Pública;5.9
3300456;Estadual;
3300456;Municipal;4.8
3300456;Pública;4.8
3300506;Estadual;
3300506;Municipal;5.7
3300506;Pública;5.7
3300605;Estadual;
3300605;Municipal;6.4
3300605;Pública;6.4
3300704;Estadual;
3300704;Municipal;5.0
3300704;Pública;5.0
3300803;Estadual;
3300803;Municipal;4.7
3300803;Pública;4.7
3300902;Estadual;
3300902;Municipal;6.5
3300902;Pública;6.5
3300936;Municipal;5.2
3300936;Pública;5.2
3300951;Estadual;
3300951;Municipal;7.0
3300951;Pública;7.0
3301009;Estadual;5.2
3301009;Municipal;5.4
3301009;Pública;5.4
3301108;Estadual;
3301108;Municipal;5.4
3301108;Pública;5.4
3301157;Estadual;
3301157;Municipal;4.9
3301157;Pública;4.9
3301207;Estadual;
3301207;Municipal;5.1
3301207;Pública;5.1
3301306;Estadual;
3301306;Municipal;6.1
3301306;Pública;6.1
3301405;Estadual;
3301405;Municipal;5.3
3301405;Pública;5.3
3301504;Estadual;
3301504;Municipal;5.8
3301504;Pública;5.8
3301603;Estadual;
3301603;Municipal;4.7
3301603;Pública;4.7
3301702;Estadual;
3301702;Municipal;4.5
3301702;Pública;4.5
3301801;Estadual;
3301801;Municipal;5.6
3301801;Pública;5.6
3301850;Municipal;5.1
3301850;Pública;5.1
3301876;Estadual;
3301876;Municipal;6.5
3301876;Pública;6.5
3301900;Estadual;
3301900;Municipal;5.0
3301900;Pública;5.0
3302007;Estadual;
3302007;Municipal;4.6
3302007;Pública;4.6
3302056;Estadual;
3302056;Municipal;6.2
3302056;Pública;6.2
3302106;Estadual;
3302106;Municipal;6.1
3302106;Pública;6.1
3302205;Estadual;
3302205;Municipal;6.7
3302205;Pública;6.7
3302254;Municipal;5.2
3302254;Pública;5.2
3302270;Estadual;
3302270;Municipal;4.3
3302270;Pública;4.3
3302304;Estadual;
3302304;Municipal;6.2
3302304;Pública;6.2
3302403;Estadual;
3302403;Municipal;5.8
3302403;Pública;5.8
3302452;Estadual;
3302452;Municipal;5.3
3302452;Pública;5.3
3302502;Estadual;
3302502;Municipal;4.8
3302502;Pública;4.8
3302601;Estadual;
3302601;Municipal;5.0
3302601;Pública;5.0
3302700;Estadual;
3302700;Municipal;5.7
3302700;Pública;5.7
3302809;Estadual;
3302809;Municipal;5.8
3302809;Pública;5.8
3302858;Estadual;
3302858;Municipal;4.9
3302858;Pública;4.9
3302908;Estadual;
3302908;Municipal;5.6
3302908;Pública;5.6
3303005;Estadual;
3303005;Municipal;7.9
3303005;Pública;7.9
3303104;Estadual;
3303104;Municipal;5.7
3303104;Pública;5.7
3303203;Estadual;
3303203;Municipal;5.6
3303203;Pública;5.6
3303302;Federal;6.6
3303302;Estadual;
3303302;Municipal;5.0
3303302;Pública;5.0
3303401;Estadual;
3303401;Municipal;6.0
3303401;Pública;6.0
3303500;Estadual;
3303500;Municipal;4.6
3303500;Pública;4.6
3303609;Estadual;
3303609;Municipal;5.7
3303609;Pública;5.7
3303708;Estadual;
3303708;Municipal;5.4
3303708;Pública;5.4
3303807;Estadual;
3303807;Municipal;5.0
3303807;Pública;5.0
3303856;Estadual;
3303856;Municipal;6.0
3303856;Pública;6.0
3303906;Estadual;
3303906;Municipal;5.7
3303906;Pública;5.7
3303955;Municipal;5.4
3303955;Pública;5.4
3304003;Estadual;
3304003;Municipal;5.6
3304003;Pública;5.6
3304102;Estadual;
3304102;Municipal;4.5
3304102;Pública;4.5
3304110;Estadual;
3304110;Municipal;6.3
3304110;Pública;6.3
3304128;Municipal;5.6
3304128;Pública;5.6
3304144;Estadual;
3304144;Municipal;4.9
3304144;Pública;4.9
3304151;Municipal;6.0
3304151;Pública;6.0
3304201;Estadual;
3304201;Municipal;6.1
3304201;Pública;6.1
3304300;Estadual;
3304300;Municipal;5.3
3304300;Pública;5.3
3304409;Estadual;
3304409;Municipal;5.6
3304409;Pública;5.6
3304508;Estadual;
3304508;Municipal;6.2
3304508;Pública;6.2
3304524;Estadual;
3304524;Municipal;6.1
3304524;Pública;6.1
3304557;Federal;7.0
3304557;Estadual;6.0
3304557;Municipal;6.0
3304557;Pública;6.0
3304607;Municipal;5.5
3304607;Pública;5.5
3304706;Estadual;
3304706;Municipal;5.9
3304706;Pública;5.9
3304755;Estadual;
3304755;Municipal;4.8
3304755;Pública;4.8
3304805;Estadual;
3304805;Municipal;5.0
3304805;Pública;5.0
3304904;Estadual;
3304904;Municipal;4.5
3304904;Pública;4.5
3305000;Estadual;
3305000;Municipal;5.1
3305000;Pública;5.1
3305109;Estadual;
3305109;Municipal;4.9
3305109;Pública;4.9
3305133;Estadual;
3305133;Municipal;6.2
3305133;Pública;6.2
3305158;Municipal;5.8
3305158;Pública;5.8
3305208;Estadual;
3305208;Municipal;5.3
3305208;Pública;5.3
3305307;Estadual;
3305307;Municipal;5.3
3305307;Pública;5.3
3305406;Estadual;
3305406;Municipal;5.4
3305406;Pública;5.4
3305505;Estadual;
3305505;Municipal;6.0
3305505;Pública;6.0
3305554;Estadual;
3305554;Municipal;4.9
3305554;Pública;4.9
3305604;Estadual;
3305604;Municipal;5.0
3305604;Pública;5.0
3305703;Estadual;
3305703;Municipal;4.8
3305703;Pública;4.8
3305752;Estadual;
3305752;Municipal;5.0
3305752;Pública;5.0
3305802;Estadual;
3305802;Municipal;5.8
3305802;Pública;5.8
3305901;Estadual;
3305901;Municipal;5.6
3305901;Pública;5.6
3306008;Estadual;
3306008;Municipal;5.9
3306008;Pública;5.9
3306107;Estadual;
3306107;Municipal;4.9
3306107;Pública;4.9
3306156;Municipal;5.5
3306156;Pública;5.5
3306206;Estadual;
3306206;Municipal;5.4
3306206;Pública;5.4
3306305;Estadual;
3306305;Municipal;6.1
3306305;Pública;6.1
3500105;Municipal;6.5
3500105;Pública;6.5
3500204;Municipal;6.9
3500204;Pública;6.9
3500303;Estadual;6.0
3500303;Municipal;5.9
3500303;Pública;5.9
3500402;Municipal;6.3
3500402;Pública;6.3
3500501;Estadual;7.5
3500501;Municipal;6.7
3500501;Pública;6.8
3500550;Municipal;6.3
3500550;Pública;6.3
3500600;Municipal;7.1
3500600;Pública;7.1
3500709;Estadual;
3500709;Municipal;6.3
3500709;Pública;6.3
3500758;Municipal;6.2
3500758;Pública;6.2
3500808;Estadual;5.8
3500808;Pública;5.8
3500907;Municipal;6.5
3500907;Pública;6.5
3501004;Municipal;7.0
3501004;Pública;7.0
3501103;Estadual;
3501103;Municipal;7.8
3501103;Pública;7.8
3501152;Municipal;5.9
3501152;Pública;5.9
3501202;Municipal;7.9
3501202;Pública;7.9
3501301;Municipal;6.4
3501301;Pública;6.4
3501400;Municipal;6.5
3501400;Pública;6.5
3501509;Municipal;6.1
3501509;Pública;6.1
3501608;Estadual;6.7
3501608;Municipal;6.8
3501608;Pública;6.8
3501707;Municipal;6.6
3501707;Pública;6.6
3501806;Municipal;7.3
3501806;Pública;7.3
3501905;Estadual;6.9
3501905;Municipal;6.2
3501905;Pública;6.3
3502002;Municipal;6.4
3502002;Pública;6.4
3502101;Municipal;6.5
3502101;Pública;6.5
3502200;Estadual;
3502200;Municipal;6.6
3502200;Pública;6.6
3502309;Municipal;5.7
3502309;Pública;5.7
3502408;Estadual;
3502408;Municipal;7.8
3502408;Pública;7.8
3502507;Estadual;
3502507;Municipal;6.6
3502507;Pública;6.6
3502606;Estadual;
3502606;Municipal;7.1
3502606;Pública;7.1
3502705;Estadual;5.8
3502705;Municipal;7.0
3502705;Pública;6.6
3502754;Municipal;5.5
3502754;Pública;5.5
3502804;Estadual;
3502804;Municipal;6.9
3502804;Pública;6.9
3502903;Municipal;6.2
3502903;Pública;6.2
3503000;Municipal;5.7
3503000;Pública;5.7
3503109;Municipal;5.6
3503109;Pública;5.6
3503158;Municipal;5.1
3503158;Pública;5.1
3503208;Estadual;6.6
3503208;Municipal;6.1
3503208;Pública;6.3
3503307;Estadual;7.3
3503307;Municipal;6.5
3503307;Pública;6.8
3503356;Estadual;
3503356;Municipal;6.8
3503356;Pública;6.8
3503406;Municipal;6.7
3503406;Pública;6.7
3503505;Municipal;5.6
3503505;Pública;5.6
3503604;Municipal;6.3
3503604;Pública;6.3
3503703;Municipal;7.3
3503703;Pública;7.3
3503802;Municipal;6.4
3503802;Pública;6.4
3503901;Estadual;
3503901;Municipal;6.4
3503901;Pública;6.4
3503950;Estadual;6.7
3503950;Pública;6.7
3504008;Municipal;6.4
3504008;Pública;6.4
3504107;Estadual;5.6
3504107;Municipal;7.3
3504107;Pública;7.2
3504206;Municipal;6.8
3504206;Pública;6.8
3504305;Estadual;
3504305;Municipal;5.5
3504305;Pública;5.5
3504404;Municipal;7.2
3504404;Pública;7.2
3504503;Estadual;
3504503;Municipal;6.3
3504503;Pública;6.3
3504602;Municipal;6.7
3504602;Pública;6.7
3504701;Estadual;
3504701;Municipal;6.6
3504701;Pública;6.6
3504800;Municipal;7.9
3504800;Pública;7.9
3504909;Municipal;5.6
3504909;Pública;5.6
3505005;Estadual;
3505005;Municipal;6.2
3505005;Pública;6.2
3505104;Municipal;6.3
3505104;Pública;6.3
3505203;Estadual;
3505203;Municipal;7.0
3505203;Pública;7.0
3505302;Municipal;7.3
3505302;Pública;7.3
3505351;Municipal;
3505351;Pública;
3505401;Estadual;
3505401;Municipal;5.9
3505401;Pública;5.9
3505500;Estadual;
3505500;Municipal;7.2
3505500;Pública;7.2
3505609;Municipal;6.1
3505609;Pública;6.1
3505708;Municipal;6.4
3505708;Pública;6.4
3505807;Estadual;
3505807;Municipal;6.1
3505807;Pública;6.1
3505906;Estadual;6.9
3505906;Municipal;6.6
3505906;Pública;6.7
3506003;Estadual;5.9
3506003;Municipal;5.9
3506003;Pública;5.9
3506102;Estadual;
3506102;Municipal;6.4
3506102;Pública;6.4
3506201;Estadual;
3506201;Municipal;6.2
3506201;Pública;6.2
3506300;Municipal;6.2
3506300;Pública;6.2
3506359;Municipal;6.3
3506359;Pública;6.3
3506409;Municipal;7.1
3506409;Pública;7.1
3506508;Estadual;
3506508;Municipal;7.1
3506508;Pública;7.1
3506607;Municipal;5.6
3506607;Pública;5.6
3506706;Municipal;5.5
3506706;Pública;5.5
3506805;Municipal;5.9
3506805;Pública;5.9
3506904;Estadual;
3506904;Municipal;6.4
3506904;Pública;6.4
3507001;Municipal;6.5
3507001;Pública;6.5
3507100;Municipal;6.2
3507100;Pública;6.2
3507159;Municipal;6.0
3507159;Pública;6.0
3507209;Municipal;7.0
3507209;Pública;7.0
3507308;Estadual;
3507308;Municipal;6.2
3507308;Pública;6.2
3507407;Estadual;6.1
3507407;Pública;6.1
3507456;Municipal;6.4
3507456;Pública;6.4
3507506;Estadual;
3507506;Municipal;6.3
3507506;Pública;6.3
3507605;Estadual;
3507605;Municipal;6.1
3507605;Pública;6.1
3507704;Estadual;
3507704;Municipal;6.8
3507704;Pública;6.8
3507753;Municipal;7.4
3507753;Pública;7.4
3507803;Municipal;6.2
3507803;Pública;6.2
3507902;Municipal;6.6
3507902;Pública;6.6
3508009;Municipal;6.6
3508009;Pública;6.6
3508108;Municipal;6.6
3508108;Pública;6.6
3508207;Municipal;6.4
3508207;Pública;6.4
3508306;Municipal;6.2
3508306;Pública;6.2
3508405;Estadual;
3508405;Municipal;6.6
3508405;Pública;6.6
3508504;Estadual;
