CO_MUNICIPIO;REDE;VL_OBSERVADO_2023
3133303;Estadual;3.8
3133303;Pública;3.8
3133402;Estadual;4.3
3133402;Pública;4.3
3133501;Estadual;4.6
3133501;Pública;4.6
3133600;Estadual;3.2
3133600;Pública;3.2
3133709;Estadual;4.4
3133709;Pública;4.4
3133758;Estadual;3.8
3133758;Pública;3.8
3133808;Estadual;4.6
3133808;Pública;4.6
3133907;Estadual;3.9
3133907;Pública;3.9
3134004;Estadual;3.2
3134004;Pública;3.2
3134103;Estadual;4.0
3134103;Pública;4.0
3134202;Estadual;3.5
3134202;Federal;
3134202;Municipal;
3134202;Pública;3.8
3134301;Estadual;3.6
3134301;Pública;3.6
3134400;Estadual;4.0
3134400;Pública;4.0
3134509;Estadual;4.6
3134509;Pública;4.6
3134608;Estadual;4.1
3134608;Pública;4.1
3134707;Estadual;3.3
3134707;Pública;3.3
3134806;Estadual;4.6
3134806;Pública;4.6
3134905;Estadual;4.5
3134905;Pública;4.5
3135001;Estadual;5.3
3135001;Pública;5.3
3135050;Estadual;3.4
3135050;Pública;3.4
3135076;Estadual;3.7
3135076;Pública;3.7
3135100;Estadual;3.9
3135100;Federal;6.4
3135100;Pública;4.1
3135209;Estadual;3.7
3135209;Federal;
3135209;Pública;4.0
3135308;Estadual;
3135308;Pública;
3135357;Estadual;4.0
3135357;Pública;4.0
3135407;Estadual;4.2
3135407;Pública;4.2
3135456;Estadual;3.6
3135456;Pública;3.6
3135506;Estadual;3.6
3135506;Pública;3.6
3135605;Estadual;4.2
3135605;Pública;4.2
3135704;Estadual;4.8
3135704;Pública;4.8
3135803;Estadual;3.3
3135803;Pública;3.3
3135902;Estadual;4.8
3135902;Pública;4.8
3136009;Estadual;3.5
3136009;Pública;3.5
3136108;Estadual;3.8
3136108;Pública;3.8
3136207;Estadual;4.5
3136207;Pública;4.5
3136306;Estadual;4.0
3136306;Pública;4.0
3136405;Estadual;4.4
3136405;Pública;4.4
3136504;Estadual;
3136504;Pública;
3136520;Estadual;4.6
3136520;Pública;4.6
3136553;Estadual;3.9
3136553;Pública;3.9
3136579;Estadual;3.8
3136579;Pública;3.8
3136603;Estadual;4.5
3136603;Pública;4.5
3136652;Estadual;3.6
3136652;Pública;3.6
3136702;Estadual;3.6
3136702;Federal;5.7
3136702;Pública;3.9
3136801;Estadual;3.6
3136801;Pública;3.6
3136900;Estadual;4.5
3136900;Pública;4.5
3136959;Estadual;4.1
3136959;Pública;4.1
3137007;Estadual;3.3
3137007;Pública;3.3
3137106;Estadual;4.4
3137106;Pública;4.4
3137205;Estadual;4.5
3137205;Pública;4.5
3137304;Estadual;3.3
3137304;Pública;3.3
3137403;Estadual;5.1
3137403;Pública;5.1
3137502;Estadual;4.5
3137502;Pública;4.5
3137536;Estadual;4.4
3137536;Pública;4.4
3137601;Estadual;4.0
3137601;Pública;4.0
3137700;Estadual;4.0
3137700;Pública;4.0
3137809;Estadual;4.3
3137809;Pública;4.3
3137908;Estadual;4.9
3137908;Pública;4.9
3138005;Estadual;3.9
3138005;Pública;3.9
3138104;Estadual;3.6
3138104;Pública;3.6
3138203;Estadual;4.1
3138203;Pública;4.1
3138302;Estadual;5.4
3138302;Pública;5.4
3138351;Estadual;4.8
3138351;Pública;4.8
3138401;Estadual;3.6
3138401;Federal;
3138401;Pública;3.8
3138500;Estadual;4.1
3138500;Pública;4.1
3138609;Estadual;3.9
3138609;Pública;3.9
3138625;Estadual;4.0
3138625;Pública;4.0
3138658;Estadual;3.9
3138658;Pública;3.9
3138674;Estadual;4.8
3138674;Pública;4.8
3138682;Estadual;3.9
3138682;Pública;3.9
3138708;Estadual;5.1
3138708;Pública;5.1
3138807;Estadual;3.8
3138807;Pública;3.8
3138906;Estadual;3.4
3138906;Pública;3.4
3139003;Estadual;4.0
3139003;Federal;4.9
3139003;Pública;4.4
3139102;Estadual;4.2
3139102;Pública;4.2
3139201;Estadual;4.0
3139201;Pública;4.0
3139250;Estadual;4.0
3139250;Pública;4.0
3139300;Estadual;3.3
3139300;Pública;3.3
3139409;Estadual;4.1
3139409;Pública;4.1
3139508;Estadual;3.9
3139508;Municipal;
3139508;Pública;3.9
3139607;Estadual;4.6
3139607;Pública;4.6
3139706;Estadual;3.8
3139706;Pública;3.8
3139805;Estadual;3.8
3139805;Pública;3.8
3139904;Estadual;4.5
3139904;Pública;4.5
3140001;Estadual;4.2
3140001;Pública;4.2
3140100;Estadual;4.0
3140100;Pública;4.0
3140159;Estadual;3.3
3140159;Pública;3.3
3140209;Estadual;4.3
3140209;Pública;4.3
3140308;Estadual;3.4
3140308;Pública;3.4
3140407;Estadual;4.9
3140407;Pública;4.9
3140506;Estadual;4.2
3140506;Municipal;3.4
3140506;Pública;4.1
3140530;Estadual;4.5
3140530;Pública;4.5
3140555;Estadual;3.9
3140555;Pública;3.9
3140605;Estadual;4.2
3140605;Pública;4.2
3140704;Estadual;3.8
3140704;Pública;3.8
3140803;Estadual;
3140803;Pública;
3140852;Estadual;3.5
3140852;Pública;3.5
3140902;Estadual;3.8
3140902;Pública;3.8
3141009;Estadual;3.7
3141009;Pública;3.7
3141108;Estadual;4.0
3141108;Pública;4.0
3141207;Estadual;4.1
3141207;Pública;4.1
3141306;Estadual;3.8
3141306;Pública;3.8
3141405;Estadual;3.2
3141405;Pública;3.2
3141504;Estadual;4.2
3141504;Pública;4.2
3141603;Estadual;
3141603;Pública;
3141702;Estadual;4.4
3141702;Pública;4.4
3141801;Estadual;4.1
3141801;Pública;4.1
3141900;Estadual;4.4
3141900;Pública;4.4
3142007;Estadual;3.8
3142007;Pública;3.8
3142106;Estadual;4.6
3142106;Pública;4.6
3142205;Estadual;
3142205;Pública;
3142254;Estadual;
3142254;Pública;
3142304;Estadual;4.5
3142304;Pública;4.5
3142403;Estadual;4.3
3142403;Pública;4.3
3142502;Estadual;4.5
3142502;Pública;4.5
3142601;Estadual;4.3
3142601;Pública;4.3
3142700;Estadual;4.0
3142700;Pública;4.0
3142809;Estadual;4.0
3142809;Municipal;
3142809;Pública;4.0
3142908;Estadual;4.3
3142908;Pública;4.3
3143005;Estadual;4.0
3143005;Pública;4.0
3143104;Estadual;4.4
3143104;Pública;4.4
3143153;Estadual;3.7
3143153;Pública;3.7
3143203;Estadual;4.4
3143203;Pública;4.4
3143302;Estadual;4.2
3143302;Federal;
3143302;Pública;4.2
3143401;Estadual;
3143401;Pública;
3143450;Estadual;4.2
3143450;Pública;4.2
3143500;Estadual;4.3
3143500;Pública;4.3
3143609;Estadual;4.1
3143609;Pública;4.1
3143708;Estadual;
3143708;Pública;
3143807;Estadual;4.1
3143807;Pública;4.1
3143906;Estadual;4.2
3143906;Federal;
3143906;Pública;4.5
3144003;Estadual;4.1
3144003;Pública;4.1
3144102;Estadual;3.7
3144102;Federal;5.4
3144102;Pública;4.7
3144201;Estadual;4.2
3144201;Pública;4.2
3144300;Estadual;3.7
3144300;Pública;3.7
3144359;Estadual;3.9
3144359;Pública;3.9
3144375;Estadual;4.6
3144375;Pública;4.6
3144409;Estadual;5.1
3144409;Pública;5.1
3144508;Estadual;3.7
3144508;Pública;3.7
3144607;Estadual;
3144607;Federal;4.3
3144607;Pública;3.4
3144656;Estadual;3.7
3144656;Pública;3.7
3144672;Estadual;4.3
3144672;Pública;4.3
3144706;Estadual;4.1
3144706;Pública;4.1
3144805;Estadual;3.8
3144805;Pública;3.8
3144904;Estadual;
3144904;Pública;
3145000;Estadual;4.9
3145000;Pública;4.9
3145059;Estadual;3.9
3145059;Pública;3.9
3145109;Estadual;
3145109;Pública;
3145208;Estadual;4.2
3145208;Pública;4.2
3145307;Estadual;3.7
3145307;Pública;3.7
3145356;Estadual;3.4
3145356;Pública;3.4
3145372;Estadual;3.8
3145372;Pública;3.8
3145406;Estadual;3.4
3145406;Pública;3.4
3145455;Estadual;
3145455;Pública;
3145505;Estadual;5.4
3145505;Pública;5.4
3145604;Estadual;3.7
3145604;Pública;3.7
3145703;Estadual;4.5
3145703;Pública;4.5
3145802;Estadual;4.1
3145802;Pública;4.1
3145851;Estadual;4.1
3145851;Pública;4.1
3145877;Estadual;
3145877;Municipal;
3145877;Pública;
3145901;Estadual;4.1
3145901;Federal;
3145901;Pública;4.8
3146008;Estadual;3.8
3146008;Pública;3.8
3146107;Estadual;3.6
3146107;Federal;
3146107;Pública;4.2
3146206;Estadual;3.4
3146206;Pública;3.4
3146255;Estadual;3.7
3146255;Pública;3.7
3146305;Estadual;3.5
3146305;Pública;3.5
3146404;Estadual;4.8
3146404;Pública;4.8
3146503;Estadual;4.4
3146503;Pública;4.4
3146552;Estadual;4.1
3146552;Pública;4.1
3146602;Estadual;5.0
3146602;Pública;5.0
3146701;Estadual;3.6
3146701;Pública;3.6
3146750;Estadual;3.7
3146750;Pública;3.7
3146909;Estadual;2.8
3146909;Pública;2.8
3147006;Estadual;3.6
3147006;Federal;
3147006;Pública;3.8
3147105;Estadual;3.9
3147105;Pública;3.9
3147204;Estadual;3.8
3147204;Pública;3.8
3147303;Estadual;3.8
3147303;Pública;3.8
3147402;Estadual;3.7
3147402;Pública;3.7
3147501;Estadual;4.8
3147501;Pública;4.8
3147600;Estadual;4.0
3147600;Pública;4.0
3147709;Estadual;4.2
3147709;Pública;4.2
3147808;Estadual;5.1
3147808;Pública;5.1
3147907;Estadual;4.1
3147907;Federal;
3147907;Pública;4.3
3147956;Estadual;3.8
3147956;Pública;3.8
3148004;Estadual;4.1
3148004;Federal;
3148004;Pública;4.3
3148103;Estadual;4.1
3148103;Federal;6.1
3148103;Pública;4.4
3148202;Estadual;3.7
3148202;Pública;3.7
3148301;Estadual;4.2
3148301;Pública;4.2
3148400;Estadual;3.7
3148400;Pública;3.7
3148509;Estadual;3.6
3148509;Pública;3.6
3148608;Estadual;
3148608;Pública;
3148707;Estadual;3.5
3148707;Pública;3.5
3148756;Estadual;3.7
3148756;Pública;3.7
3148806;Estadual;4.8
3148806;Pública;4.8
3148905;Estadual;4.5
3148905;Pública;4.5
3149002;Estadual;4.6
3149002;Pública;4.6
3149101;Estadual;4.2
3149101;Pública;4.2
3149150;Estadual;3.7
3149150;Pública;3.7
3149200;Estadual;4.0
3149200;Pública;4.0
3149309;Estadual;4.0
3149309;Pública;4.0
3149408;Estadual;5.1
3149408;Pública;5.1
3149507;Estadual;
3149507;Pública;
3149606;Estadual;4.4
3149606;Pública;4.4
3149705;Estadual;4.1
3149705;Pública;4.1
3149804;Estadual;4.4
3149804;Pública;4.4
3149903;Estadual;4.5
3149903;Pública;4.5
3149952;Estadual;
3149952;Pública;
3150000;Estadual;4.6
3150000;Pública;4.6
3150109;Estadual;4.1
3150109;Pública;4.1
3150158;Estadual;3.9
3150158;Pública;3.9
3150208;Estadual;3.8
3150208;Pública;3.8
3150307;Estadual;4.3
3150307;Pública;4.3
3150406;Estadual;
3150406;Pública;
3150505;Estadual;3.5
3150505;Pública;3.5
3150539;Estadual;4.5
3150539;Pública;4.5
3150570;Estadual;3.8
3150570;Pública;3.8
3150604;Estadual;4.4
3150604;Pública;4.4
3150703;Estadual;3.3
3150703;Pública;3.3
3150802;Estadual;4.4
3150802;Pública;4.4
3150901;Estadual;5.0
3150901;Pública;5.0
3151008;Estadual;4.2
3151008;Pública;4.2
3151107;Estadual;3.3
3151107;Pública;3.3
3151206;Estadual;4.0
3151206;Federal;
3151206;Pública;4.4
3151305;Estadual;4.7
3151305;Pública;4.7
3151404;Estadual;3.7
3151404;Pública;3.7
3151503;Estadual;3.6
3151503;Federal;5.3
3151503;Pública;3.9
3151602;Estadual;3.4
3151602;Pública;3.4
3151701;Estadual;4.6
3151701;Pública;4.6
3151800;Estadual;4.0
3151800;Federal;
3151800;Municipal;
3151800;Pública;4.3
3151909;Estadual;4.2
3151909;Pública;4.2
3152006;Estadual;3.6
3152006;Pública;3.6
3152105;Estadual;3.8
3152105;Federal;
3152105;Pública;4.3
3152131;Estadual;
3152131;Pública;
3152170;Estadual;3.6
3152170;Pública;3.6
3152204;Estadual;3.9
3152204;Federal;
3152204;Pública;4.3
3152303;Estadual;4.1
3152303;Pública;4.1
3152402;Estadual;3.8
3152402;Pública;3.8
3152501;Estadual;4.1
3152501;Federal;
3152501;Municipal;
3152501;Pública;4.3
3152600;Estadual;4.0
3152600;Pública;4.0
3152709;Estadual;5.0
3152709;Pública;5.0
3152808;Estadual;3.8
3152808;Pública;3.8
3152907;Estadual;4.0
3152907;Pública;4.0
3153004;Estadual;4.2
3153004;Pública;4.2
3153103;Estadual;4.6
3153103;Pública;4.6
3153202;Estadual;
3153202;Pública;
3153301;Estadual;3.7
3153301;Pública;3.7
3153400;Estadual;4.3
3153400;Pública;4.3
3153509;Estadual;3.7
3153509;Pública;3.7
3153608;Estadual;3.5
3153608;Pública;3.5
3153707;Estadual;4.1
3153707;Pública;4.1
3153806;Estadual;
3153806;Pública;
3153905;Estadual;4.0
3153905;Pública;4.0
3154002;Estadual;4.5
3154002;Pública;4.5
3154101;Estadual;4.1
3154101;Pública;4.1
3154150;Estadual;
3154150;Pública;
3154200;Estadual;4.0
3154200;Municipal;
3154200;Pública;4.1
3154309;Estadual;3.7
3154309;Pública;3.7
3154408;Estadual;
3154408;Pública;
3154457;Estadual;3.9
3154457;Pública;3.9
3154507;Estadual;3.9
3154507;Pública;3.9
3154606;Estadual;3.7
3154606;Federal;
3154606;Pública;3.7
3154705;Estadual;
3154705;Pública;
3154804;Estadual;3.4
3154804;Pública;3.4
3154903;Estadual;3.8
3154903;Pública;3.8
3155009;Estadual;4.4
3155009;Pública;4.4
3155108;Estadual;3.6
3155108;Pública;3.6
3155207;Estadual;4.5
3155207;Pública;4.5
3155306;Estadual;4.3
3155306;Pública;4.3
3155405;Estadual;3.4
3155405;Pública;3.4
3155504;Estadual;3.9
3155504;Pública;3.9
3155603;Estadual;4.1
3155603;Pública;4.1
3155702;Estadual;4.6
3155702;Pública;4.6
3155801;Estadual;
3155801;Federal;
3155801;Pública;4.4
3155900;Estadual;4.2
3155900;Pública;4.2
3156007;Estadual;3.8
3156007;Pública;3.8
3156106;Estadual;4.8
3156106;Pública;4.8
3156205;Estadual;3.6
3156205;Pública;3.6
3156304;Estadual;4.3
3156304;Pública;4.3
3156403;Estadual;4.5
3156403;Pública;4.5
3156452;Estadual;3.8
3156452;Pública;3.8
3156502;Estadual;3.4
3156502;Pública;3.4
3156601;Estadual;3.3
3156601;Pública;3.3
3156700;Estadual;3.8
3156700;Federal;
3156700;Pública;4.1
3156809;Estadual;3.5
3156809;Pública;3.5
3156908;Estadual;3.8
3156908;Pública;3.8
3157005;Estadual;3.7
3157005;Federal;
3157005;Pública;4.2
3157104;Estadual;3.0
3157104;Pública;3.0
3157203;Estadual;3.9
3157203;Pública;3.9
3157252;Estadual;5.0
3157252;Pública;5.0
3157278;Estadual;
3157278;Pública;
3157302;Estadual;3.9
3157302;Pública;3.9
3157336;Estadual;
3157336;Pública;
3157377;Estadual;4.1
3157377;Pública;4.1
3157401;Estadual;
3157401;Pública;
3157500;Estadual;3.9
3157500;Pública;3.9
3157609;Estadual;
3157609;Pública;
3157658;Estadual;3.9
3157658;Pública;3.9
3157708;Estadual;
3157708;Pública;
3157807;Estadual;3.8
3157807;Federal;6.5
3157807;Pública;3.9
3157906;Estadual;3.8
3157906;Pública;3.8
3158003;Estadual;3.3
3158003;Pública;3.3
3158102;Estadual;
3158102;Pública;
3158201;Estadual;3.7
3158201;Pública;3.7
3158300;Estadual;4.6
3158300;Pública;4.6
3158409;Estadual;4.4
3158409;Pública;4.4
3158508;Estadual;4.6
3158508;Pública;4.6
3158607;Estadual;4.8
3158607;Pública;4.8
3158706;Estadual;4.3
3158706;Pública;4.3
3158805;Estadual;4.3
3158805;Pública;4.3
3158904;Estadual;3.6
3158904;Pública;3.6
3158953;Estadual;4.0
3158953;Pública;4.0
3159001;Estadual;3.7
3159001;Pública;3.7
3159100;Estadual;4.1
3159100;Pública;4.1
3159209;Estadual;4.7
3159209;Pública;4.7
3159308;Estadual;4.2
3159308;Pública;4.2
3159357;Estadual;4.6
3159357;Pública;4.6
3159407;Estadual;4.3
3159407;Pública;4.3
3159506;Estadual;3.8
3159506;Pública;3.8
3159605;Estadual;4.5
3159605;Pública;4.5
3159704;Estadual;4.8
3159704;Pública;4.8
3159803;Estadual;3.6
3159803;Pública;3.6
3159902;Estadual;3.8
3159902;Pública;3.8
3160009;Estadual;3.8
3160009;Pública;3.8
3160108;Estadual;4.2
3160108;Pública;4.2
3160207;Estadual;3.7
3160207;Pública;3.7
3160306;Estadual;3.5
3160306;Pública;3.5
3160405;Estadual;4.6
3160405;Pública;4.6
3160454;Estadual;3.8
3160454;Pública;3.8
3160504;Estadual;
3160504;Pública;
3160603;Estadual;3.8
3160603;Pública;3.8
3160702;Estadual;3.8
3160702;Federal;
3160702;Pública;4.1
3160801;Estadual;4.1
3160801;Pública;4.1
3160900;Estadual;4.5
3160900;Pública;4.5
3160959;Estadual;4.8
3160959;Pública;4.8
3161007;Estadual;3.9
3161007;Pública;3.9
3161056;Estadual;3.7
3161056;Pública;3.7
3161106;Estadual;3.5
3161106;Pública;3.5
3161205;Estadual;4.7
3161205;Pública;4.7
3161304;Estadual;4.5
3161304;Pública;4.5
3161403;Estadual;4.9
3161403;Pública;4.9
3161502;Estadual;4.8
3161502;Pública;4.8
3161601;Estadual;4.1
3161601;Pública;4.1
3161650;Estadual;
3161650;Pública;
3161700;Estadual;4.1
3161700;Pública;4.1
3161809;Estadual;4.1
3161809;Pública;4.1
3161908;Estadual;4.2
3161908;Pública;4.2
3162005;Estadual;4.2
3162005;Pública;4.2
3162104;Estadual;3.5
3162104;Pública;3.5
3162203;Estadual;4.4
3162203;Pública;4.4
3162252;Estadual;4.0
3162252;Pública;4.0
3162302;Estadual;4.6
3162302;Pública;4.6
3162401;Estadual;4.2
3162401;Pública;4.2
3162450;Estadual;
3162450;Pública;
3162500;Estadual;4.5
3162500;Federal;
3162500;Pública;4.7
3162559;Estadual;3.7
3162559;Pública;3.7
3162575;Estadual;3.9
3162575;Pública;3.9
3162609;Estadual;3.6
3162609;Pública;3.6
3162658;Estadual;
3162658;Pública;
3162708;Estadual;4.5
3162708;Pública;4.5
3162807;Estadual;3.7
3162807;Federal;5.6
3162807;Pública;4.9
3162906;Estadual;3.5
3162906;Pública;3.5
3162922;Estadual;3.9
3162922;Pública;3.9
3162948;Estadual;4.5
3162948;Pública;4.5
3162955;Estadual;4.3
3162955;Pública;4.3
3163003;Estadual;3.8
3163003;Pública;3.8
3163102;Estadual;
3163102;Pública;
3163201;Estadual;4.0
3163201;Pública;4.0
3163300;Estadual;4.6
3163300;Pública;4.6
3163409;Estadual;4.3
3163409;Pública;4.3
3163508;Estadual;3.7
3163508;Pública;3.7
3163607;Estadual;4.6
3163607;Pública;4.6
3163706;Estadual;4.3
3163706;Pública;4.3
3163805;Estadual;4.4
3163805;Pública;4.4
3163904;Estadual;4.1
3163904;Pública;4.1
3164001;Estadual;3.7
3164001;Pública;3.7
3164100;Estadual;3.8
3164100;Pública;3.8
3164209;Estadual;4.0
3164209;Pública;4.0
3164308;Estadual;4.2
3164308;Pública;4.2
3164407;Estadual;4.6
3164407;Pública;4.6
3164431;Estadual;4.8
3164431;Pública;4.8
3164472;Estadual;4.5
3164472;Pública;4.5
3164506;Estadual;3.9
3164506;Pública;3.9
3164605;Estadual;4.4
3164605;Pública;4.4
3164704;Estadual;4.5
3164704;Pública;4.5
3164803;Estadual;4.6
3164803;Pública;4.6
3164902;Estadual;5.2
3164902;Pública;5.2
3165008;Estadual;4.8
3165008;Pública;4.8
3165107;Estadual;4.2
3165107;Pública;4.2
3165206;Estadual;4.4
3165206;Pública;4.4
3165305;Estadual;4.5
3165305;Pública;4.5
3165404;Estadual;4.4
3165404;Pública;4.4
3165503;Estadual;4.4
3165503;Pública;4.4
3165537;Estadual;3.8
3165537;Pública;3.8
3165552;Estadual;3.4
3165552;Pública;3.4
3165560;Estadual;5.5
3165560;Pública;5.5
3165578;Estadual;3.6
3165578;Pública;3.6
3165602;Estadual;2.7
3165602;Pública;2.7
3165701;Estadual;4.7
3165701;Pública;4.7
3165800;Estadual;4.1
3165800;Pública;4.1
3165909;Estadual;3.9
3165909;Pública;3.9
3166006;Estadual;4.9
3166006;Pública;4.9
3166105;Estadual;4.0
3166105;Pública;4.0
3166204;Estadual;4.4
3166204;Pública;4.4
3166303;Estadual;3.6
3166303;Pública;3.6
3166402;Estadual;5.0
3166402;Pública;5.0
3166501;Estadual;3.9
3166501;Pública;3.9
3166709;Estadual;3.8
3166709;Pública;3.8
3166808;Estadual;4.5
3166808;Pública;4.5
3166907;Estadual;3.7
3166907;Pública;3.7
3166956;Estadual;4.0
3166956;Pública;4.0
3167004;Estadual;5.0
3167004;Pública;5.0
3167103;Estadual;3.6
3167103;Pública;3.6
3167202;Estadual;4.0
3167202;Pública;4.0
3167301;Estadual;5.2
3167301;Pública;5.2
3167400;Estadual;4.0
3167400;Pública;4.0
3167509;Estadual;
3167509;Pública;
3167608;Estadual;4.0
3167608;Pública;4.0
3167707;Estadual;4.4
3167707;Pública;4.4
3167806;Estadual;3.8
3167806;Pública;3.8
3167905;Estadual;3.9
3167905;Pública;3.9
3168002;Estadual;4.1
3168002;Pública;4.1
3168051;Estadual;4.8
3168051;Pública;4.8
3168101;Estadual;4.8
3168101;Pública;4.8
3168200;Estadual;4.8
3168200;Pública;4.8
3168309;Estadual;3.7
3168309;Pública;3.7
3168408;Estadual;4.5
3168408;Pública;4.5
3168507;Estadual;5.0
3168507;Pública;5.0
3168606;Estadual;4.0
3168606;Pública;4.1
3168705;Estadual;3.9
3168705;Federal;6.3
3168705;Pública;4.1
3168804;Estadual;3.9
3168804;Pública;3.9
3168903;Estadual;4.1
3168903;Pública;4.1
3169000;Estadual;4.3
3169000;Pública;4.3
3169059;Estadual;5.0
3169059;Pública;5.0
3169109;Estadual;4.1
3169109;Pública;4.1
3169208;Estadual;4.5
3169208;Pública;4.5
3169307;Estadual;3.9
3169307;Federal;5.4
3169307;Pública;4.2
3169356;Estadual;3.8
3169356;Pública;3.8
3169406;Estadual;3.7
3169406;Pública;3.7
3169505;Estadual;4.7
3169505;Pública;4.7
3169604;Estadual;4.1
3169604;Municipal;
3169604;Pública;4.1
3169703;Estadual;4.4
3169703;Pública;4.4
3169802;Estadual;4.5
3169802;Pública;4.5
3169901;Estadual;4.5
3169901;Pública;4.5
3170008;Estadual;3.4
3170008;Pública;3.4
3170057;Estadual;3.9
3170057;Pública;3.9
3170107;Estadual;3.9
3170107;Federal;5.1
3170107;Pública;4.0
3170206;Estadual;4.0
3170206;Federal;5.7
3170206;Pública;4.1
3170305;Estadual;4.0
3170305;Pública;4.0
3170404;Estadual;4.1
3170404;Pública;4.1
3170438;Estadual;3.9
3170438;Pública;3.9
3170479;Estadual;3.7
3170479;Pública;3.7
3170503;Estadual;
3170503;Pública;
3170529;Estadual;3.5
3170529;Pública;3.5
3170578;Estadual;4.5
3170578;Pública;4.5
3170602;Estadual;4.4
3170602;Pública;4.4
3170651;Estadual;5.1
3170651;Pública;5.1
3170701;Estadual;4.1
3170701;Federal;
3170701;Pública;3.2
3170750;Estadual;3.3
3170750;Pública;3.3
3170800;Estadual;3.8
3170800;Pública;3.8
3170909;Estadual;3.7
3170909;Pública;3.7
3171006;Estadual;3.9
3171006;Pública;3.9
3171030;Estadual;3.3
3171030;Pública;3.3
3171071;Estadual;4.4
3171071;Pública;4.4
3171105;Estadual;
3171105;Pública;
3171154;Estadual;4.5
3171154;Pública;4.5
3171204;Estadual;3.8
3171204;Pública;3.8
3171303;Estadual;4.5
3171303;Federal;
3171303;Pública;5.3
3171402;Estadual;4.9
3171402;Pública;4.9
3171501;Estadual;3.1
3171501;Pública;3.1
3171600;Estadual;4.0
3171600;Pública;4.0
3171709;Estadual;4.5
3171709;Pública;4.5
3171808;Estadual;4.7
3171808;Pública;4.7
3171907;Estadual;4.2
3171907;Pública;4.2
3172004;Estadual;
3172004;Municipal;
3172004;Pública;4.1
3172103;Estadual;3.5
3172103;Pública;3.5
3172202;Estadual;4.5
3172202;Pública;4.5
3200102;Estadual;4.9
3200102;Pública;4.9
3200136;Estadual;4.8
3200136;Pública;4.8
3200169;Estadual;4.6
3200169;Pública;4.6
3200201;Estadual;4.7
3200201;Federal;
3200201;Pública;
3200300;Estadual;5.3
3200300;Pública;5.3
3200359;Estadual;4.9
3200359;Pública;4.9
3200409;Estadual;5.2
3200409;Pública;5.2
3200508;Estadual;4.8
3200508;Pública;4.8
3200607;Estadual;4.7
3200607;Federal;
3200607;Pública;4.9
3200706;Estadual;3.8
3200706;Pública;3.8
3200805;Estadual;4.8
3200805;Pública;4.8
3200904;Estadual;4.7
3200904;Federal;5.6
3200904;Municipal;
3200904;Pública;4.9
3201001;Estadual;5.0
3201001;Pública;5.0
3201100;Estadual;4.6
3201100;Pública;4.6
3201159;Estadual;4.9
3201159;Pública;4.9
3201209;Estadual;4.8
3201209;Federal;
3201209;Pública;5.0
3201308;Estadual;4.4
3201308;Federal;
3201308;Pública;4.5
3201407;Estadual;4.8
3201407;Pública;4.8
3201506;Estadual;4.9
3201506;Federal;
3201506;Pública;4.8
3201605;Estadual;4.6
3201605;Pública;4.6
3201704;Estadual;5.1
3201704;Pública;5.1
3201803;Estadual;4.9
3201803;Pública;4.9
3201902;Estadual;5.7
3201902;Pública;5.7
3202009;Estadual;5.1
3202009;Pública;5.1
3202108;Estadual;4.1
3202108;Pública;4.1
3202207;Estadual;4.7
3202207;Pública;4.7
3202256;Estadual;4.7
3202256;Pública;4.7
3202306;Estadual;5.1
3202306;Pública;5.1
3202405;Estadual;4.7
3202405;Federal;
3202405;Pública;4.9
3202454;Estadual;5.1
3202454;Federal;
3202454;Pública;
3202504;Estadual;4.8
3202504;Pública;4.8
3202553;Estadual;4.3
3202553;Pública;4.3
3202603;Estadual;5.1
3202603;Pública;5.1
3202652;Estadual;5.3
3202652;Pública;5.3
3202702;Estadual;4.9
3202702;Pública;4.9
3202801;Estadual;4.8
3202801;Pública;4.8
3202900;Estadual;4.7
3202900;Pública;4.7
3203007;Estadual;5.3
3203007;Pública;5.3
3203056;Estadual;4.7
3203056;Pública;4.7
3203106;Estadual;4.4
3203106;Pública;4.4
3203130;Estadual;4.9
3203130;Pública;4.9
3203163;Estadual;5.2
3203163;Pública;5.2
3203205;Estadual;4.7
3203205;Federal;
3203205;Pública;4.7
3203304;Estadual;4.8
3203304;Pública;4.8
3203320;Estadual;5.1
3203320;Pública;5.1
3203346;Estadual;5.8
3203346;Pública;5.8
3203353;Estadual;4.7
3203353;Pública;4.7
3203403;Estadual;4.7
3203403;Pública;4.7
3203502;Estadual;4.5
3203502;Federal;
3203502;Pública;
3203601;Estadual;4.5
3203601;Pública;4.5
3203700;Estadual;5.2
3203700;Pública;5.2
3203809;Estadual;4.7
3203809;Pública;4.7
3203908;Estadual;4.8
3203908;Federal;
3203908;Pública;5.3
3204005;Estadual;4.8
3204005;Pública;4.8
3204054;Estadual;4.6
3204054;Pública;4.6
3204104;Estadual;4.7
3204104;Pública;4.7
3204203;Estadual;4.9
3204203;Federal;
3204203;Pública;
3204252;Estadual;3.9
3204252;Pública;3.9
3204302;Estadual;4.6
3204302;Pública;4.6
3204351;Estadual;4.8
3204351;Pública;4.8
3204401;Estadual;4.9
3204401;Pública;4.9
3204500;Estadual;4.1
3204500;Pública;4.1
3204559;Estadual;5.4
3204559;Federal;5.2
3204559;Pública;5.3
3204609;Estadual;5.1
3204609;Federal;
3204609;Pública;5.0
3204658;Estadual;4.2
3204658;Pública;4.2
3204708;Estadual;4.9
3204708;Pública;4.9
3204807;Estadual;4.2
3204807;Pública;4.2
3204906;Estadual;4.8
3204906;Federal;
