ID_ESCOLA;REDE;VL_OBSERVADO_2023
33015570;Municipal;4.1
33015643;Municipal;4.9
33015686;Municipal;4.5
33015740;Estadual;
33015783;Municipal;
33015805;Municipal;5.2
33015848;Municipal;4.2
33015880;Municipal;
33016321;Municipal;4.1
33016330;Municipal;4.7
33016356;Municipal;5.3
33016402;Municipal;6.3
33016488;Municipal;
33093776;Municipal;4.8
33100918;Municipal;4.8
33100934;Municipal;4.3
33103119;Estadual;
33139636;Municipal;4.9
33143013;Municipal;
33143021;Municipal;4.7
33146411;Municipal;4.5
33156972;Municipal;4.2
33168342;Municipal;3.7
33171300;Municipal;5.1
33190380;Municipal;4.2
33020396;Estadual;4.1
33020434;Estadual;4.1
33052786;Estadual;
33052808;Estadual;
33052816;Estadual;
33052867;Municipal;
33052883;Municipal;
33052891;Estadual;4.9
33052905;Estadual;
33052913;Estadual;
33052930;Estadual;
33052964;Municipal;4.0
33052972;Municipal;4.0
33052980;Municipal;4.2
33053030;Municipal;
33053057;Municipal;4.4
33053162;Estadual;
33053189;Estadual;
33053200;Municipal;4.5
33053219;Municipal;3.1
33053243;Municipal;3.8
33053340;Estadual;
33053359;Estadual;
33053383;Estadual;
33053391;Estadual;
33053413;Estadual;
33053448;Municipal;
33053456;Municipal;4.1
33053464;Municipal;3.8
33053480;Municipal;4.0
33053553;Municipal;4.6
33053561;Municipal;
33053570;Municipal;3.9
33053596;Municipal;4.3
33053618;Municipal;4.2
33053693;Estadual;
33053715;Estadual;
33053731;Municipal;
33053758;Municipal;4.3
33053766;Estadual;
33053774;Estadual;
33053820;Municipal;
33053847;Municipal;
33053855;Municipal;3.6
33053863;Municipal;4.3
33053871;Municipal;
33099987;Municipal;
33116750;Municipal;
33120501;Municipal;
33125325;Estadual;
33128014;Municipal;3.8
33132780;Municipal;3.8
33132860;Municipal;3.9
33132909;Municipal;
33133190;Municipal;
33133506;Municipal;
33138338;Municipal;5.1
33145717;Municipal;4.5
33145733;Municipal;4.8
33149925;Municipal;
33155011;Municipal;4.4
33163901;Municipal;
33164436;Municipal;4.0
33456283;Municipal;3.6
33045844;Estadual;
33045860;Municipal;4.0
33045879;Municipal;
33045976;Municipal;4.0
33046077;Municipal;
33046085;Municipal;
33046158;Municipal;3.4
33046174;Estadual;
33101752;Municipal;
33129410;Municipal;4.0
33053898;Municipal;4.5
33053910;Estadual;
33053952;Estadual;
33053995;Estadual;
33054010;Municipal;5.0
33054053;Municipal;
33054070;Municipal;5.3
33054177;Estadual;
33054185;Estadual;
33054215;Estadual;
33054223;Municipal;4.6
33054274;Municipal;4.8
33054304;Municipal;4.5
33054339;Estadual;
33054380;Municipal;5.1
33054410;Municipal;4.9
33096929;Estadual;
33097291;Municipal;5.6
33102414;Estadual;
33130787;Municipal;
33143153;Municipal;3.5
33151458;Municipal;4.3
33181411;Municipal;4.7
33183996;Municipal;4.8
33038201;Municipal;4.1
33038228;Estadual;
33038260;Estadual;4.4
33038279;Municipal;
33038325;Estadual;
33038392;Municipal;
33061084;Estadual;3.3
33061106;Estadual;
33061114;Estadual;
33061149;Estadual;
33061165;Estadual;3.3
33061173;Estadual;3.6
33061181;Estadual;
33061203;Estadual;3.7
33061246;Estadual;
33061327;Municipal;
33061335;Municipal;
33061343;Municipal;
33061360;Municipal;4.3
33061378;Municipal;
33061394;Municipal;3.7
33061416;Municipal;
33061432;Municipal;4.4
33113319;Estadual;2.6
33138893;Municipal;5.2
33138907;Municipal;3.9
33232202;Municipal;4.9
33519269;Municipal;3.0
33038473;Estadual;
33038589;Estadual;4.3
33038643;Municipal;4.4
33038724;Estadual;3.4
33038791;Estadual;
33038848;Municipal;4.3
33094098;Estadual;
33130728;Municipal;7.1
33185042;Municipal;4.7
33006644;Municipal;7.0
33006660;Estadual;
33006679;Estadual;
33006709;Municipal;
33006776;Municipal;5.9
33007101;Estadual;4.2
33007233;Municipal;
33094063;Estadual;3.4
33141797;Municipal;
33183422;Estadual;4.9
33003386;Estadual;4.9
33003394;Estadual;4.9
33003408;Municipal;5.0
33003424;Estadual;4.6
33003750;Municipal;
33054576;Estadual;3.9
33054584;Estadual;
33054592;Estadual;
33054606;Estadual;
33054681;Estadual;
33054711;Estadual;3.3
33054738;Municipal;
33054746;Municipal;4.5
33054754;Municipal;4.4
33054762;Municipal;4.6
33054789;Municipal;
33054983;Estadual;3.8
33055025;Estadual;
33055033;Estadual;
33055050;Municipal;4.3
33055068;Municipal;4.3
33055076;Municipal;
33097364;Municipal;4.4
33097399;Municipal;3.8
33099049;Estadual;3.9
33101078;Estadual;
33189609;Municipal;4.5
33055467;Estadual;
33055483;Federal;5.5
33055610;Estadual;
33055629;Estadual;
33055637;Estadual;
33055645;Estadual;
33055653;Estadual;
33055661;Estadual;
33055670;Estadual;4.1
33055696;Estadual;
33055700;Estadual;
33055726;Estadual;
33055734;Estadual;3.2
33055742;Estadual;
33055750;Estadual;
33055769;Estadual;
33055785;Estadual;4.2
33056340;Estadual;
33056358;Estadual;
33056390;Estadual;
33056404;Estadual;3.0
33056439;Estadual;
33056471;Estadual;
33056480;Estadual;
33056498;Estadual;4.5
33056501;Estadual;
33056510;Estadual;
33056560;Estadual;4.2
33056595;Estadual;
33056650;Municipal;
33056706;Municipal;3.9
33056730;Municipal;3.9
33056757;Municipal;3.1
33056765;Municipal;3.7
33056773;Municipal;3.7
33056790;Municipal;4.5
33056862;Municipal;3.8
33056889;Municipal;4.0
33057010;Estadual;
33057117;Estadual;
33057702;Estadual;
33057737;Estadual;3.2
33057745;Estadual;3.9
33057753;Estadual;
33057800;Municipal;4.0
33102490;Estadual;3.9
33102520;Estadual;4.2
33102554;Municipal;4.6
33108579;Estadual;
33146640;Municipal;3.5
33153795;Estadual;
33154406;Estadual;6.5
33021694;Estadual;
33021708;Estadual;
33021813;Estadual;5.1
33021830;Estadual;4.2
33021848;Estadual;5.1
33021864;Estadual;4.4
33021880;Estadual;
33021902;Estadual;4.9
33021929;Estadual;5.4
33021937;Estadual;4.2
33021945;Estadual;4.1
33021961;Estadual;4.3
33021988;Estadual;
33022003;Estadual;3.9
33022011;Estadual;3.8
33022097;Municipal;3.6
33022100;Municipal;5.5
33022143;Municipal;5.2
33022160;Municipal;5.2
33022186;Municipal;4.4
33022526;Municipal;4.8
33022550;Municipal;
33022569;Estadual;4.2
33022658;Municipal;5.0
33022739;Municipal;4.9
33022771;Municipal;3.4
33022810;Estadual;4.1
33022909;Municipal;5.7
33022968;Estadual;5.4
33023212;Estadual;4.2
33023298;Estadual;5.8
33102090;Estadual;4.3
33105022;Estadual;3.8
33138435;Municipal;5.6
33142190;Municipal;6.3
33145920;Municipal;6.5
33046549;Estadual;3.5
33052522;Municipal;4.1
33058180;Estadual;3.0
33058199;Estadual;4.1
33058202;Estadual;
33058210;Estadual;3.6
33058229;Municipal;
33058237;Estadual;3.5
33058245;Estadual;3.7
33058261;Estadual;
33058270;Estadual;
33058288;Estadual;
33058296;Estadual;3.5
33058300;Estadual;3.5
33058318;Estadual;4.1
33058326;Estadual;
33058334;Estadual;3.9
33058342;Estadual;4.3
33058350;Municipal;4.4
33058369;Municipal;3.1
33058385;Municipal;
33058393;Estadual;3.7
33058407;Estadual;3.1
33058415;Estadual;4.0
33058423;Municipal;4.7
33058431;Municipal;4.5
33058440;Estadual;4.4
33058458;Estadual;3.9
33058466;Estadual;2.8
33058474;Estadual;
33058571;Estadual;4.0
33058580;Estadual;4.3
33058601;Estadual;
33058610;Estadual;
33058636;Estadual;
33058652;Estadual;
33058679;Estadual;3.7
33058687;Estadual;3.7
33058695;Estadual;4.3
33058709;Estadual;3.6
33058733;Estadual;2.8
33058741;Estadual;3.9
33058750;Estadual;4.2
33058768;Estadual;
33058776;Estadual;
33058849;Municipal;
33058946;Estadual;4.0
33058970;Municipal;4.2
33059152;Estadual;
33059209;Estadual;
33059225;Estadual;
33059241;Estadual;4.5
33059284;Estadual;
33059306;Estadual;4.2
33059322;Estadual;3.8
33059330;Estadual;5.0
33059357;Estadual;4.4
33059373;Estadual;
33059381;Estadual;
33059403;Estadual;
33059411;Estadual;4.3
33059446;Estadual;4.2
33059454;Estadual;
33059462;Estadual;
33059470;Estadual;
33059543;Municipal;3.9
33059594;Municipal;4.1
33059624;Municipal;4.6
33059640;Municipal;
33059683;Municipal;
33059748;Municipal;4.1
33059772;Municipal;
33059837;Municipal;4.0
33059853;Municipal;4.4
33059896;Municipal;4.0
33059900;Municipal;
33059934;Municipal;3.6
33059942;Municipal;
33059950;Municipal;4.2
33059969;Municipal;4.2
33059985;Municipal;
33060002;Municipal;4.9
33060045;Municipal;4.1
33060142;Municipal;4.5
33060177;Estadual;3.4
33060185;Estadual;3.1
33060193;Estadual;
33060711;Estadual;3.3
33060720;Estadual;4.4
33060738;Estadual;3.8
33060746;Estadual;
33060797;Estadual;4.2
33060800;Estadual;
33060819;Estadual;
33060827;Estadual;4.1
33060835;Estadual;
33060843;Estadual;4.2
33060860;Estadual;4.6
33060878;Estadual;
33060916;Municipal;4.2
33060959;Municipal;4.1
33060967;Municipal;3.6
33061718;Municipal;
33061769;Estadual;4.2
33061890;Estadual;4.3
33062030;Municipal;
33062080;Municipal;4.4
33097020;Estadual;3.8
33097275;Estadual;
33098123;Estadual;
33100322;Estadual;
33100330;Municipal;3.7
33115257;Municipal;4.1
33117764;Estadual;3.8
33132399;Municipal;4.2
33132402;Municipal;3.4
33132607;Municipal;
33132623;Municipal;4.2
33132631;Municipal;
33141959;Municipal;3.9
33142025;Municipal;
33142270;Estadual;
33168660;Municipal;4.1
33170827;Municipal;
33170835;Municipal;
33170843;Municipal;4.4
33531269;Municipal;
33038872;Estadual;
33038880;Estadual;3.9
33038899;Municipal;4.8
33038902;Municipal;4.9
33038929;Estadual;
33038961;Municipal;5.0
33039070;Municipal;5.3
33039097;Municipal;4.9
33039119;Municipal;
33039143;Municipal;4.7
33145598;Municipal;5.3
33017093;Estadual;
33017107;Estadual;
33017131;Municipal;
33017182;Municipal;
33017247;Municipal;5.2
33017280;Municipal;2.8
33017441;Municipal;
33017476;Municipal;5.7
33017492;Estadual;3.9
33017522;Estadual;4.5
33017646;Estadual;4.7
33017662;Municipal;
33093644;Municipal;4.5
33037515;Estadual;5.0
33037523;Estadual;
33037590;Municipal;
33037701;Municipal;4.5
33037779;Municipal;
33037965;Estadual;4.7
33112541;Municipal;
33039186;Estadual;
33039216;Municipal;5.1
33039232;Municipal;5.7
33039259;Municipal;
33039313;Municipal;
33039380;Municipal;5.2
33039402;Estadual;
33041903;Municipal;6.0
33102716;Municipal;5.1
33103771;Estadual;
33040087;Estadual;
33040125;Estadual;
33040141;Estadual;
33040150;Estadual;
33040168;Municipal;
33040320;Municipal;3.3
33040346;Municipal;4.7
33040400;Estadual;
33040443;Municipal;4.2
33040559;Municipal;
33040567;Municipal;
33040575;Municipal;6.0
33040591;Municipal;4.9
33040605;Municipal;4.9
33040664;Municipal;4.6
33040672;Municipal;
33040702;Municipal;4.9
33040745;Municipal;4.4
33040753;Municipal;
33040770;Municipal;4.3
33040800;Municipal;3.3
33040850;Municipal;
33040869;Municipal;
33040877;Municipal;3.6
33040885;Municipal;5.2
33040974;Municipal;5.5
33041008;Municipal;5.1
33041032;Municipal;
33041113;Municipal;
33041172;Municipal;
33041229;Municipal;
33041245;Municipal;4.5
33041253;Estadual;
33041326;Estadual;
33041385;Municipal;5.0
33041440;Municipal;
33041490;Municipal;5.4
33041512;Municipal;4.9
33041547;Municipal;
33041610;Municipal;
33041628;Estadual;
33041636;Municipal;4.9
33041644;Municipal;5.1
33041652;Municipal;4.2
33041687;Municipal;5.6
33041695;Municipal;5.3
33041750;Municipal;4.8
33041776;Estadual;
33041784;Municipal;5.8
33041792;Municipal;5.0
33041865;Municipal;3.9
33041946;Estadual;
33041954;Municipal;4.7
33041970;Municipal;5.4
33100810;Municipal;
33129355;Municipal;5.4
33129363;Municipal;
33133123;Municipal;4.9
33133131;Municipal;4.6
33133239;Municipal;
33133263;Municipal;
33133298;Municipal;4.7
33133301;Municipal;
33139679;Municipal;
33143498;Municipal;
33146756;Municipal;5.1
33151768;Municipal;4.7
33151776;Municipal;4.0
33151784;Municipal;4.1
33154929;Municipal;4.7
33163294;Municipal;5.4
33175926;Municipal;4.9
33030979;Municipal;
33030987;Estadual;
33031061;Municipal;4.2
33031096;Municipal;4.0
33097941;Estadual;
33030618;Municipal;
33030626;Estadual;
33030642;Municipal;6.3
33030707;Municipal;5.1
33030715;Municipal;4.9
33030812;Municipal;5.9
33030901;Estadual;
33031126;Municipal;5.4
33031142;Estadual;
33097674;Municipal;4.3
33098891;Municipal;3.4
33130957;Municipal;4.2
33003858;Estadual;3.3
33004030;Municipal;4.9
33004064;Municipal;
33004129;Estadual;
33004226;Estadual;
33097216;Estadual;4.0
33129819;Municipal;4.9
33032122;Municipal;4.3
33032130;Estadual;
33032173;Municipal;5.7
33126606;Municipal;
33156891;Municipal;5.3
33031185;Estadual;
33031223;Municipal;
33097771;Municipal;5.3
33097780;Municipal;4.2
33061742;Estadual;
33061750;Estadual;5.3
33061866;Estadual;
33061874;Estadual;3.5
33061912;Municipal;4.4
33061920;Estadual;
33061939;Estadual;
33061947;Municipal;4.7
33061963;Municipal;3.5
33062102;Municipal;3.4
33062110;Municipal;4.2
33097062;Estadual;4.4
33097151;Estadual;
33097607;Estadual;
33099898;Estadual;
33099901;Estadual;3.8
33113300;Municipal;4.2
33127549;Municipal;
33439249;Municipal;
33016534;Municipal;4.8
33016550;Estadual;
33016666;Municipal;5.1
33016739;Municipal;5.6
33016771;Municipal;4.2
33031320;Municipal;4.4
33031380;Estadual;
33031428;Estadual;3.9
33031479;Estadual;
33031509;Estadual;4.3
33031576;Municipal;5.2
33031592;Municipal;5.4
33031606;Municipal;4.6
33031630;Municipal;3.9
33031711;Estadual;
33031720;Estadual;5.1
33031738;Estadual;3.1
33031762;Municipal;5.3
33031827;Municipal;
33031843;Estadual;5.1
33032041;Municipal;5.3
33032050;Municipal;5.1
33097798;Estadual;
33097917;Municipal;3.9
33115001;Estadual;5.2
33167176;Municipal;5.9
33044325;Estadual;
33044333;Estadual;
33044341;Municipal;4.5
33044350;Municipal;4.9
33044368;Estadual;
33044384;Estadual;
33044406;Municipal;4.8
33044465;Municipal;3.4
33044473;Estadual;
33044511;Municipal;
33044589;Municipal;4.1
33044643;Municipal;4.5
33044694;Municipal;4.1
33044708;Estadual;
33044716;Municipal;4.8
33044767;Municipal;4.4
33091412;Estadual;
33097232;Municipal;4.3
33112533;Municipal;3.6
33162590;Municipal;3.7
33032211;Municipal;
33032220;Estadual;
33032327;Municipal;5.2
33032360;Estadual;
33032386;Municipal;5.0
33032459;Estadual;
33032467;Municipal;5.7
33163456;Municipal;5.4
33188610;Municipal;4.4
33035059;Estadual;
33035156;Municipal;5.2
33035253;Municipal;4.6
33035334;Estadual;
33149704;Municipal;5.2
33025487;Estadual;
33025495;Municipal;5.0
33025525;Estadual;
33025576;Estadual;
33025606;Municipal;
33025630;Municipal;4.9
33025649;Municipal;
33025657;Municipal;
33097372;Municipal;
33097437;Estadual;
33097445;Municipal;
33130680;Municipal;5.4
33130698;Municipal;
33150265;Municipal;4.3
33150281;Municipal;4.4
33157014;Municipal;
33166390;Municipal;5.9
33166420;Municipal;5.7
33178755;Municipal;5.2
33181390;Municipal;5.1
33216827;Municipal;4.6
33217009;Municipal;
33439311;Municipal;4.5
33062340;Estadual;
33062374;Estadual;
33062420;Municipal;3.6
33062439;Municipal;
33062471;Municipal;5.2
33062498;Municipal;5.4
33062501;Municipal;4.5
33062706;Federal;7.7
33062765;Municipal;5.2
33062773;Municipal;5.6
33062790;Municipal;5.0
33062897;Estadual;
33063052;Estadual;
33063133;Municipal;
33063150;Municipal;4.5
33063168;Municipal;
33063184;Municipal;5.7
33063192;Municipal;4.9
33063222;Federal;
33063559;Federal;6.6
33063877;Estadual;
33063907;Estadual;
33064105;Municipal;6.0
33064130;Municipal;4.9
33064148;Municipal;5.4
33064156;Municipal;5.7
33064180;Municipal;6.0
33064199;Municipal;5.4
33064415;Federal;
33064792;Estadual;
33064806;Estadual;
33064822;Estadual;
33064903;Municipal;5.1
33064911;Municipal;5.3
33064962;Municipal;5.8
33064970;Municipal;6.1
33064997;Municipal;6.1
33065020;Municipal;4.8
33065039;Municipal;5.6
33065152;Municipal;
33065250;Federal;6.1
33065608;Municipal;5.5
33065624;Municipal;5.2
33065659;Municipal;5.5
33065667;Municipal;3.6
33065683;Municipal;5.0
33065691;Municipal;4.7
33065748;Municipal;5.6
33065756;Municipal;4.9
33066060;Federal;6.6
33066221;Municipal;5.1
33066264;Municipal;5.3
33066272;Municipal;
33066337;Municipal;5.3
33066353;Municipal;4.7
33066523;Estadual;6.4
33066604;Estadual;
33066620;Estadual;
33066892;Estadual;
33066973;Municipal;3.9
33066981;Municipal;5.8
33067058;Municipal;5.5
33067074;Municipal;5.2
33067139;Municipal;4.6
33067147;Municipal;5.0
33067180;Municipal;5.9
33067201;Municipal;3.4
33067252;Estadual;
33067805;Estadual;
33067880;Federal;6.4
33067961;Estadual;
33068208;Municipal;5.3
33068259;Municipal;5.6
33068267;Municipal;4.7
33068275;Municipal;
33068283;Municipal;5.7
33068305;Municipal;4.2
33068313;Municipal;5.1
33068330;Municipal;5.6
33068364;Municipal;5.1
33068372;Municipal;
33068380;Municipal;5.2
33068399;Municipal;4.7
33068780;Municipal;4.7
33068798;Municipal;4.2
33069026;Estadual;
33069034;Estadual;
33069107;Municipal;5.3
33069115;Municipal;5.6
33069131;Municipal;5.3
33069140;Municipal;5.5
33069158;Municipal;5.6
33069166;Municipal;
33069174;Municipal;5.7
33069182;Municipal;
33069212;Municipal;
33069220;Municipal;5.7
33069255;Municipal;5.2
33069271;Municipal;4.8
33069301;Municipal;
33069310;Municipal;5.0
33069328;Municipal;5.5
33069336;Municipal;4.5
33069352;Municipal;
33069360;Municipal;
33069379;Municipal;
33069417;Municipal;4.8
33069433;Municipal;5.3
33069441;Municipal;
33069450;Municipal;
33070113;Municipal;5.7
33070148;Estadual;
33070156;Estadual;
33070164;Estadual;
33070199;Estadual;
33070253;Estadual;
33070288;Estadual;
33070326;Estadual;
33070334;Municipal;5.3
33070440;Municipal;6.6
33070458;Municipal;4.2
33070466;Municipal;5.0
33070490;Municipal;5.0
33070512;Municipal;
33070555;Municipal;5.9
33070571;Municipal;
33070580;Municipal;4.8
33070610;Municipal;4.5
33070644;Municipal;
33070660;Municipal;4.8
33070695;Municipal;4.8
33070741;Municipal;5.5
33070768;Municipal;5.7
33070784;Municipal;5.4
33070814;Municipal;5.3
33070830;Municipal;4.7
33070849;Municipal;5.0
33070857;Municipal;
33070865;Municipal;4.5
33070890;Municipal;4.8
33071829;Federal;5.9
33072078;Estadual;
33072132;Estadual;
33072159;Estadual;
33072205;Estadual;
33072280;Estadual;
33072310;Estadual;
33072337;Estadual;
33072370;Estadual;
33072507;Municipal;5.6
33072566;Municipal;4.6
33072574;Municipal;5.4
33072582;Municipal;5.5
33072590;Municipal;5.2
33072639;Municipal;5.1
33072663;Municipal;
33072701;Municipal;5.4
33072710;Municipal;5.1
33072744;Municipal;4.4
33072760;Municipal;5.0
33072779;Municipal;5.9
33072787;Municipal;5.7
33072850;Municipal;4.7
33072868;Municipal;4.5
33072876;Municipal;
33072906;Municipal;5.3
33072922;Municipal;
33072957;Municipal;4.5
33072965;Municipal;4.9
33072973;Municipal;5.0
33072990;Municipal;
33073031;Municipal;4.4
33073058;Municipal;4.6
33073074;Municipal;
33073104;Municipal;5.6
33073112;Municipal;4.2
33073171;Municipal;6.0
33073180;Municipal;6.0
33073201;Municipal;4.8
33073210;Municipal;5.5
33073309;Municipal;4.9
33073325;Municipal;
33073368;Estadual;
33074127;Estadual;
33074151;Estadual;
33074160;Estadual;
33074259;Estadual;
33074267;Estadual;
33074321;Municipal;
33074348;Municipal;5.0
33074364;Municipal;5.2
33074380;Municipal;4.6
33074402;Municipal;5.6
33074437;Municipal;5.3
33074461;Municipal;5.7
33074496;Municipal;5.3
33074500;Municipal;4.8
33074526;Municipal;5.3
33074534;Municipal;5.4
33074550;Municipal;5.8
33074569;Municipal;5.9
33074585;Municipal;4.4
33074593;Municipal;
33074607;Municipal;6.0
33074640;Municipal;5.7
33074712;Municipal;4.9
33074720;Municipal;
33074798;Estadual;
33075832;Estadual;
33076014;Municipal;5.3
33076049;Municipal;5.3
33076073;Municipal;4.9
33076090;Municipal;4.7
33076111;Municipal;4.8
33076138;Municipal;5.5
33076146;Municipal;5.6
33076170;Municipal;
33076189;Municipal;5.2
33076197;Municipal;5.2
33076200;Municipal;5.1
33076243;Municipal;
33076251;Municipal;4.6
33076260;Municipal;5.0
33076278;Municipal;5.8
33076286;Municipal;
33076332;Municipal;4.7
33076340;Municipal;5.2
33076359;Municipal;5.2
33076367;Municipal;5.4
33076375;Municipal;5.0
33076405;Municipal;5.1
33076413;Municipal;5.4
33076464;Municipal;4.8
33076898;Municipal;4.8
33077541;Estadual;
33077568;Estadual;
33077576;Estadual;
33077665;Municipal;5.2
33077673;Municipal;
33077690;Municipal;4.7
33077746;Municipal;3.9
33077754;Municipal;5.7
33077789;Municipal;5.0
33077797;Municipal;6.0
33077860;Municipal;5.6
33077886;Municipal;5.0
33077894;Municipal;5.2
33077916;Municipal;5.2
33077924;Municipal;4.8
33077940;Municipal;5.7
33077991;Municipal;5.1
33078009;Municipal;4.4
33078050;Municipal;4.6
33078114;Municipal;5.4
33078165;Municipal;5.0
33078190;Municipal;5.3
33078203;Municipal;5.1
33078220;Municipal;4.1
33078246;Municipal;5.7
33078262;Municipal;
33078270;Municipal;5.6
33078300;Municipal;
33078319;Municipal;
33078327;Municipal;5.4
33078335;Municipal;
33078351;Municipal;5.1
33078360;Municipal;5.5
33079366;Estadual;
33080054;Municipal;4.7
33080070;Municipal;5.7
33080143;Municipal;5.2
33080194;Municipal;5.7
33080267;Municipal;
33080275;Municipal;4.5
33080321;Municipal;3.8
33080372;Municipal;5.5
33080410;Municipal;
33080437;Municipal;5.2
33080470;Municipal;5.4
33080488;Municipal;5.0
33080496;Municipal;4.8
33080518;Municipal;4.6
33080534;Municipal;5.3
33080542;Municipal;5.3
33080593;Municipal;5.4
33080631;Municipal;
33080640;Municipal;4.9
33080674;Municipal;5.4
33080682;Municipal;5.1
33080712;Municipal;6.0
33080720;Municipal;4.8
33080747;Municipal;4.6
33080771;Municipal;5.7
33080780;Municipal;
33080798;Municipal;4.8
33080801;Municipal;5.0
33080810;Municipal;
33080828;Municipal;5.1
33080836;Municipal;6.1
33080852;Municipal;4.2
33080909;Municipal;
33080941;Municipal;4.4
33080950;Municipal;5.3
33080968;Municipal;5.5
33080976;Municipal;5.3
33080984;Municipal;5.1
33081077;Municipal;5.0
33081093;Municipal;5.0
33081107;Municipal;4.7
33081123;Municipal;5.4
33081131;Municipal;4.5
33081182;Municipal;5.7
33081204;Municipal;
33081239;Municipal;5.1
33081760;Municipal;
33081824;Municipal;
33081832;Municipal;
33082022;Estadual;
33082049;Estadual;
33082456;Municipal;5.2
33082464;Municipal;
33082545;Municipal;5.1
33082588;Municipal;4.9
33082596;Municipal;5.6
33082600;Municipal;5.6
33082650;Municipal;5.3
33082669;Municipal;5.0
33082693;Municipal;
33082731;Municipal;5.5
33082740;Municipal;
33082774;Municipal;4.9
33082790;Municipal;5.1
33082812;Municipal;5.7
33082820;Municipal;5.3
33082839;Municipal;6.1
33082847;Municipal;5.4
33082863;Municipal;
33082898;Municipal;5.0
33082928;Municipal;5.0
33082936;Municipal;
33082944;Municipal;5.4
33083002;Municipal;5.3
33083029;Municipal;
33083070;Municipal;
33083126;Municipal;5.8
33083134;Municipal;5.2
33083142;Municipal;5.2
33083177;Municipal;5.4
33083223;Municipal;5.2
33083290;Municipal;5.5
33083304;Municipal;5.5
33083312;Municipal;4.7
33083320;Municipal;5.1
33083380;Municipal;5.0
33083398;Municipal;5.1
33083444;Municipal;5.1
33083479;Municipal;5.3
33083487;Municipal;5.4
33083495;Municipal;5.9
33084092;Municipal;
33084122;Municipal;5.1
33084149;Municipal;
33084459;Estadual;
33084572;Municipal;5.0
33084580;Municipal;4.6
33084599;Municipal;4.7
33084602;Municipal;5.2
33084610;Municipal;5.4
33084629;Municipal;5.5
33084637;Municipal;5.0
33084645;Municipal;4.9
33084688;Municipal;5.3
33084696;Municipal;5.2
33084726;Municipal;5.2
33084742;Municipal;5.3
33084769;Municipal;5.3
33084777;Municipal;5.8
33084807;Municipal;5.0
33084831;Municipal;4.6
33084939;Municipal;5.0
33085021;Municipal;4.5
33085064;Municipal;5.5
33085102;Municipal;4.6
33085447;Federal;6.3
33085749;Estadual;
33085765;Estadual;
33085820;Estadual;
33085838;Estadual;
33085951;Municipal;5.4
33085960;Municipal;
33085978;Municipal;5.2
33085986;Municipal;5.5
33086001;Municipal;
33086028;Municipal;5.5
33086044;Municipal;5.0
33086052;Municipal;5.4
33086060;Municipal;5.1
33086087;Municipal;5.2
33086095;Municipal;5.5
33086141;Municipal;
33086150;Municipal;5.1
33086168;Municipal;5.8
33086176;Municipal;
33086206;Municipal;5.5
33086435;Municipal;5.7
33086443;Municipal;
33086834;Municipal;5.2
33086850;Municipal;5.8
33086877;Municipal;5.1
33086915;Municipal;6.1
33086923;Municipal;5.0
33086940;Municipal;5.0
33086974;Municipal;5.8
33086982;Municipal;4.7
33086990;Municipal;5.1
33087008;Municipal;5.3
33087016;Municipal;5.4
33087032;Municipal;4.3
33087059;Municipal;4.8
33087075;Municipal;
33087121;Municipal;
33087148;Municipal;5.0
33087172;Municipal;5.1
33087199;Municipal;4.9
33087288;Municipal;
33087342;Municipal;5.1
33087350;Municipal;5.4
33087504;Municipal;5.7
33087725;Estadual;
33087733;Estadual;
33087814;Municipal;5.2
33087822;Municipal;5.9
33087881;Municipal;6.5
33087938;Municipal;6.8
33087946;Municipal;5.4
33087989;Municipal;5.5
33088225;Municipal;4.4
33088233;Municipal;5.1
33088276;Municipal;5.3
33094543;Municipal;4.6
33094560;Municipal;5.4
33097038;Estadual;
33097283;Estadual;
33097577;Estadual;
33100632;Estadual;
33100659;Estadual;
33102210;Estadual;
33104638;Estadual;
33105065;Estadual;
33105103;Estadual;
33105219;Estadual;
33106550;Estadual;
33106592;Estadual;
33106606;Estadual;
33106649;Estadual;
33106657;Estadual;
33106665;Estadual;
33106673;Estadual;
33106681;Estadual;
33106690;Estadual;
33106703;Estadual;
33106711;Estadual;
33106720;Estadual;
33106738;Estadual;
33110476;Estadual;
33110638;Estadual;
33110646;Estadual;
33110654;Estadual;
33118809;Estadual;5.8
33120692;Estadual;
33124361;Federal;7.2
33124922;Estadual;
33125341;Estadual;
33126203;Estadual;6.6
33126224;Estadual;
33139814;Municipal;5.2
33140111;Municipal;
33140120;Municipal;4.9
33143978;Municipal;5.8
33146110;Municipal;
33146268;Municipal;6.6
33147710;Federal;
33149119;Estadual;
33154554;Municipal;5.1
33154597;Municipal;5.8
33158029;Municipal;
33161062;Municipal;5.3
33163677;Municipal;5.9
33163707;Municipal;6.1
33163758;Municipal;5.6
33164312;Municipal;6.1
33167354;Municipal;6.2
33167494;Municipal;4.5
33167621;Municipal;5.3
33171050;Municipal;
33173974;Municipal;5.1
33175772;Municipal;6.2
33176060;Municipal;4.6
33176116;Municipal;5.4
33176124;Municipal;5.3
33176175;Municipal;4.6
33176191;Municipal;4.9
33176345;Municipal;4.9
33176868;Municipal;4.4
33179166;Municipal;4.9
33179174;Municipal;4.6
33179182;Municipal;5.1
33179395;Municipal;5.4
33179476;Municipal;5.2
33179557;Municipal;5.3
33179654;Municipal;4.8
33186383;Estadual;7.3
33187649;Municipal;4.5
33189501;Municipal;5.5
33195765;Municipal;4.3
